Bkg Branch,Delivery Branch,Card Rate
KOTA (RAJASTAN) FR,DEWAS (TOWN),5.8
KOTA (RAJASTAN) FR,DAHEJ,4.75
KOTA (RAJASTAN) FR,KOLKATA(B T ROAD),10.45
KOTA (RAJASTAN) FR,LALBAGH ROAD,9.05
KOTA (RAJASTAN) FR,TRAJPAR (MORBI),3.95
KOTA (RAJASTAN) FR,DODDABALLAPUR - BNG,9.35
KOTA (RAJASTAN) FR,JUNAGADH-SABALPUR,4.15
KOTA (RAJASTAN) FR,METODA,3.6
KOTA (RAJASTAN) FR,MORBI,3.95
KOTA (RAJASTAN) FR,RAJAJINAGAR,9.05
KOTA (RAJASTAN) FR,DAVANAGERE,10.45
KOTA (RAJASTAN) FR,HUBLI INDL AREA,9.15
KOTA (RAJASTAN) FR,PEENYA,8.9
KOTA (RAJASTAN) FR,HOSUR,9.7
KOTA (RAJASTAN) FR,BOMMASANDRA,9.25
KOTA (RAJASTAN) FR,JAMNAGAR - SHANKARTEKRI,3.85
KOTA (RAJASTAN) FR,MANGALORE,10.45
KOTA (RAJASTAN) FR,NAVAGAM (BHAVNAGAR),2.8
KOTA (RAJASTAN) FR,TUMKUR,9.55
KOTA (RAJASTAN) FR,HINDUPUR,10
KOTA (RAJASTAN) FR,SIHOR,3.4
KOTA (RAJASTAN) FR,VERAVAL,4.65
KOTA (RAJASTAN) FR,MYSORE,9.7
KOTA (RAJASTAN) FR,THANGADH,3.95
KOTA (RAJASTAN) FR,JETPUR,3.85
KOTA (RAJASTAN) FR,SHAPAR,3.5
KOTA (RAJASTAN) FR,JAMNAGAR,3.85
KOTA (RAJASTAN) FR,MAHUVA,3.95
KOTA (RAJASTAN) FR,DARED,3.85
KOTA (RAJASTAN) FR,BHAKTINAGAR,3.5
KOTA (RAJASTAN) FR,BHAVNAGAR,3.5
KOTA (RAJASTAN) FR,GANDHIDHAM,3.5
KOTA (RAJASTAN) FR,BHUJ,4.25
KOTA (RAJASTAN) FR,MUNDRA,4.45
KOTA (RAJASTAN) FR,GANDHIDHAM CITY,3.95
KOTA (RAJASTAN) FR,MANDVI,4.65
KOTA (RAJASTAN) FR,HOSUR INDUSTRIAL AREA,9.7
KOTA (RAJASTAN) FR,BROADWAY - CHENNAI,10.35
KOTA (RAJASTAN) FR,MADURAI,11.1
KOTA (RAJASTAN) FR,SALEM,9.8
KOTA (RAJASTAN) FR,TRIVANDRUM,14.05
KOTA (RAJASTAN) FR,ERODE,11
KOTA (RAJASTAN) FR,TRICHUR,12.65
KOTA (RAJASTAN) FR,CALICUT,14.5
KOTA (RAJASTAN) FR,TIRUPUR,11.25
KOTA (RAJASTAN) FR,VIJAYAWADA,9.7
KOTA (RAJASTAN) FR,KARUR,11.5
KOTA (RAJASTAN) FR,KOTTAYAM,14.05
KOTA (RAJASTAN) FR,TUTICORIN,11.75
KOTA (RAJASTAN) FR,BALANAGAR,8.5
KOTA (RAJASTAN) FR,PONDICHERRY,12.3
KOTA (RAJASTAN) FR,HUBSIGUDA,8.35
KOTA (RAJASTAN) FR,PATANCHERU,8.5
KOTA (RAJASTAN) FR,GAJUWAKA,11.85
KOTA (RAJASTAN) FR,DIWANDEVDI,8.6
KOTA (RAJASTAN) FR,NAGERCOIL,13.75
KOTA (RAJASTAN) FR,AMBATTUR-CHENNAI,10.45
KOTA (RAJASTAN) FR,TRICHY,11.25
KOTA (RAJASTAN) FR,TIRUNELVELI,12.65
KOTA (RAJASTAN) FR,GUMMIDIPOONDI - CHENNAI,11.4
KOTA (RAJASTAN) FR,BOLLARAM,8.55
KOTA (RAJASTAN) FR,SIVAKASI,12.65
KOTA (RAJASTAN) FR,PERUNGUDI,10.65
KOTA (RAJASTAN) FR,JEEDIMETLA,8.5
KOTA (RAJASTAN) FR,RAJAPALAYAM,11.4
KOTA (RAJASTAN) FR,RANIPET,11.5
KOTA (RAJASTAN) FR,DEHRADUN,6.5
KOTA (RAJASTAN) FR,GHAZIABAD,5.2
KOTA (RAJASTAN) FR,GWALIOR,7.65
KOTA (RAJASTAN) FR,JALANDHAR FR,7.05
KOTA (RAJASTAN) FR,AMBALA CITY,5.7
KOTA (RAJASTAN) FR,LUDHIANA,6.05
KOTA (RAJASTAN) FR,NOIDA,4.85
KOTA (RAJASTAN) FR,PARWANOO,7.15
KOTA (RAJASTAN) FR,BADDI (HIMACHAL PRADESH),5.8
KOTA (RAJASTAN) FR,AMRITSAR,6.5
KOTA (RAJASTAN) FR,LUCKNOW,8.05
KOTA (RAJASTAN) FR,RUDRAPUR,6.05
KOTA (RAJASTAN) FR,HARIDWAR,5.9
KOTA (RAJASTAN) FR,DELHI (RAMA ROAD),5.1
KOTA (RAJASTAN) FR,PANIPAT,5.7
KOTA (RAJASTAN) FR,OKHLA-1,5.2
KOTA (RAJASTAN) FR,MANESAR,5
KOTA (RAJASTAN) FR,FARIDABAD FR,6.15
KOTA (RAJASTAN) FR,FARIDABAD,5
KOTA (RAJASTAN) FR,NIGDI,6.85
KOTA (RAJASTAN) FR,K R PURAM,9.15
KOTA (RAJASTAN) FR,SECUNDERABAD,8.5
KOTA (RAJASTAN) FR,UDUPI,10.45
KOTA (RAJASTAN) FR,KANJIKODE,13.85
KOTA (RAJASTAN) FR,MEERUT,6.2
KOTA (RAJASTAN) FR,ASLALI BRANCH,2.4
KOTA (RAJASTAN) FR,KOLKATA-SOUTH,10.8
KOTA (RAJASTAN) FR,KOLKATA-CENTRAL,10.65
KOTA (RAJASTAN) FR,SRIPERUMBUDUR,10.45
KOTA (RAJASTAN) FR,BELLARY,10.25
KOTA (RAJASTAN) FR,RUDANAGAR BRANCH,2.9
KOTA (RAJASTAN) FR,ROORKEE,5.9
KOTA (RAJASTAN) FR,MANJUSAR,3.3
KOTA (RAJASTAN) FR,KAKINADA,11.25
KOTA (RAJASTAN) FR,BHIWADI - RAJASTHAN,4.15
KOTA (RAJASTAN) FR,VAVDI-RAJKOT,3.6
KOTA (RAJASTAN) FR,SELAQUI,6.5
KOTA (RAJASTAN) FR,KANPUR,7.95
KOTA (RAJASTAN) FR,PORBANDAR,4.25
KOTA (RAJASTAN) FR,COIMBATORE BRANCH,11.25
KOTA (RAJASTAN) FR,GREATER NOIDA,5.35
KOTA (RAJASTAN) FR,NALAGARH,6.6
KOTA (RAJASTAN) FR,RANJANGAON,7.15
KOTA (RAJASTAN) FR,SHIRVAL,7.05
KOTA (RAJASTAN) FR,KALA-AMB,6.85
KOTA (RAJASTAN) FR,MARAIMALAI NAGAR - CHE,10.9
KOTA (RAJASTAN) FR,JAMMU,9.55
KOTA (RAJASTAN) FR,GONDAL,3.95
KOTA (RAJASTAN) FR,JALGAON,7.55
KOTA (RAJASTAN) FR,KASHIPUR,6.5
KOTA (RAJASTAN) FR,SONEPAT,5.2
KOTA (RAJASTAN) FR,KURNOOL,10.25
KOTA (RAJASTAN) FR,GUNTUR,11.85
KOTA (RAJASTAN) FR,ALIPUR BRANCH,5.2
KOTA (RAJASTAN) FR,PALGHAR,4.65
KOTA (RAJASTAN) FR,AMRAVATI,8.8
KOTA (RAJASTAN) FR,PATNA,14.4
KOTA (RAJASTAN) FR,SITARGANJ,6.95
KOTA (RAJASTAN) FR,GURGAON BKG & DLY,4.65
KOTA (RAJASTAN) FR,JAMSHEDPUR,13
KOTA (RAJASTAN) FR,RAIPUR,8.9
KOTA (RAJASTAN) FR,VARANASI,10.35
KOTA (RAJASTAN) FR,JABALPUR,7.45
KOTA (RAJASTAN) FR,RANCHI,12.75
KOTA (RAJASTAN) FR,CUDDALORE,13.85
KOTA (RAJASTAN) FR,BHUBANESWAR,13.35
KOTA (RAJASTAN) FR,AUTONAGAR-HYD,8.8
KOTA (RAJASTAN) FR,KALAMASSERY,12.2
KOTA (RAJASTAN) FR,NELLORE,10.9
KOTA (RAJASTAN) FR,KANNUR,11.95
KOTA (RAJASTAN) FR,TIRUPATHI,10.25
KOTA (RAJASTAN) FR,SAHARANPUR,7.8
KOTA (RAJASTAN) FR,DELHI EAST,5.1
KOTA (RAJASTAN) FR,JIGANI,9.05
KOTA (RAJASTAN) FR,SILIGURI,14.65
KOTA (RAJASTAN) FR,SANGLI,8.6
KOTA (RAJASTAN) FR,GUWAHATI,16.15
KOTA (RAJASTAN) FR,NELAMANGALA (BKG & DLY),8.6
KOTA (RAJASTAN) FR,JAIPUR,1.85
KOTA (RAJASTAN) FR,JODHPUR,2.3
KOTA (RAJASTAN) FR,UDAIPUR,1.85
KOTA (RAJASTAN) FR,PIPAVAV,4.15
KOTA (RAJASTAN) FR,BAREILLY,7.55
KOTA (RAJASTAN) FR,KARNAL,5.7
KOTA (RAJASTAN) FR,NEEMRANA,4.85
KOTA (RAJASTAN) FR,BAHADURPALLY BOOKING,8.5
KOTA (RAJASTAN) FR,HYDERABAD CENTRAL CELL,9.05
KOTA (RAJASTAN) FR,RANEBENNUR,9.7
KOTA (RAJASTAN) FR,ROHTAK,5.45
KOTA (RAJASTAN) FR,ALWAR,4.55
KOTA (RAJASTAN) FR,NAGPUR WADDHAMNA,7.05
KOTA (RAJASTAN) FR,SINHAGAD ROAD,7.15
KOTA (RAJASTAN) FR,KANAKAPURA ROAD - BNG,9.25
KOTA (RAJASTAN) FR,NAMAKKAL,13.65
KOTA (RAJASTAN) FR,PANCHKULA BRANCH,5.7
KOTA (RAJASTAN) FR,WADA,5.8
KOTA (RAJASTAN) FR,TALOJA,5.1
KOTA (RAJASTAN) FR,SHIMOGA,10.45
KOTA (RAJASTAN) FR,HOSKOTE,9.35
KOTA (RAJASTAN) FR,GULBARGA,10.45
KOTA (RAJASTAN) FR,TALEGAON (BKG & DLY),7.05
KOTA (RAJASTAN) FR,ELURU,12
KOTA (RAJASTAN) FR,DHOLKA,2.4
KOTA (RAJASTAN) FR,DAHANU,5
RAJAJINAGAR,CHERLAPALLY,6.25
RAJAJINAGAR,KARIMNAGAR,8.05
RAJAJINAGAR,NIZAMABAD,8.35
RAJAJINAGAR,CHITTOOR,3.7
RAJAJINAGAR,CUDDAPAH,3.65
NAVAGAM (BHAVNAGAR),BARAMATI,8.3
GANDHIDHAM,BARAMATI,8.85
RUDANAGAR BRANCH,BARAMATI,8.05
BHAKTINAGAR,BARAMATI,8.3
DARED,BARAMATI,8.3
GONDAL,BARAMATI,8.3
JAMNAGAR,BARAMATI,8.3
JETPUR,BARAMATI,8.6
METODA,BARAMATI,8.3
MORBI,BARAMATI,8.6
PORBANDAR,BARAMATI,8.6
JAMNAGAR - SHANKARTEKRI,BARAMATI,8.3
JUNAGADH-SABALPUR,BARAMATI,8.6
SHAPAR,BARAMATI,8.3
THANGADH,BARAMATI,8.6
TRAJPAR (MORBI),BARAMATI,8.6
VAVDI-RAJKOT,BARAMATI,8.3
VERAVAL,BARAMATI,8.6
BHAVNAGAR,BARAMATI,8.6
SIHOR,BARAMATI,8.6
MAHUVA,BARAMATI,8.6
PIPAVAV,SRIPERUMBUDUR,11.35
PIPAVAV,HOSKOTE,10.45
PIPAVAV,CHITRADURGA,11
PIPAVAV,RAICHUR,11.7
PIPAVAV,BIJAPUR,11.35
PIPAVAV,SINDHNOOR,11.7
PIPAVAV,BIDAR,12.25
PIPAVAV,KARWAR,12
PIPAVAV,GANGAVATI,11.7
PIPAVAV,BARAMATI,9.2
PIPAVAV,BAIKAMPADY - MNG,11.35
PIPAVAV,SIRSI,10.45
PIPAVAV,RABAKAVI - BANATTI,11
PIPAVAV,BAGALAKOTE - NORTH KAR,11
PIPAVAV,BILASPUR,11.95
PIPAVAV,DAHANU,5.3
GANDHIDHAM CITY,BARAMATI,9.2
BHUJ,BARAMATI,9.55
MUNDRA,BARAMATI,9.85
MANDVI,BARAMATI,9.85
ATIKA (RAJKOT),MUMBAI,4.7
ATIKA (RAJKOT),ANDHERI,4.7
ATIKA (RAJKOT),VASAI EAST,4.7
ATIKA (RAJKOT),GOREGOAN,6.45
ATIKA (RAJKOT),NAROL,2.8
ATIKA (RAJKOT),VATVA,2.8
ATIKA (RAJKOT),BOISAR,4.7
ATIKA (RAJKOT),ODHAV,2.8
ATIKA (RAJKOT),RAKHIAL,2.8
ATIKA (RAJKOT),NARODA,2.8
ATIKA (RAJKOT),SARANGPUR,3.25
ATIKA (RAJKOT),GANDHINAGAR,3.25
ATIKA (RAJKOT),KALAMBOLI,5
ATIKA (RAJKOT),THANA,6.2
ATIKA (RAJKOT),HIMATNAGAR,3.5
ATIKA (RAJKOT),KHOPOLI,6.2
ATIKA (RAJKOT),NADIAD,3.25
ATIKA (RAJKOT),AMBERNATH,5.85
ATIKA (RAJKOT),KATHWADA,2.8
