Bkg Branch,Delivery Branch,Card Rate
KARUR,PALI,13.2
KARUR,UDAIPUR,8.85
KARUR,ELURU,5.85
KARUR,GAJUWAKA,8.1
KARUR,GUDIVADA,6.85
KARUR,GUNTUR,5.85
KARUR,KAKINADA,7.05
KARUR,ONGOLE,6.45
KARUR,PARAWADA,9.1
KARUR,RAJAHMUNDRY CITY,6.8
KARUR,SRIKAKULAM,8.65
KARUR,VIJAYAWADA,4.45
KARUR,VIZIANAGARAM,8.65
KARUR,ADILABAD,6.3
KARUR,ANANTAPURAM,5.6
KARUR,AUTONAGAR-HYD,8.1
KARUR,BAHADURPALLY BOOKING,6.8
KARUR,BAHADURPALLY DELIVERY,4.45
KARUR,BALANAGAR,7.5
KARUR,BOLLARAM,7.8
KARUR,CHERLAPALLY,8.35
KARUR,DIWANDEVDI,6.8
KARUR,HUBSIGUDA,7.8
KARUR,HYDERABAD CENTRAL CELL,8.1
KARUR,JEEDIMETLA,7.5
KARUR,KARIMNAGAR,9.2
KARUR,KHAMMAM,9.55
KARUR,KOTHUR,6.2
KARUR,KURNOOL,8.35
KARUR,NIZAMABAD,9.2
KARUR,PATANCHERU,7.5
KARUR,SECUNDERABAD,7.8
KARUR,WARANGAL,8.9
KARUR,BARODA - KARELIBAUG,6.7
KARUR,DASHRATH,6.35
KARUR,GODHRA PANCHMAHAL,6.95
KARUR,HALOL (GIDC),6.95
KARUR,JAROD,6.7
KARUR,MAKARPURA,6.7
KARUR,MANJUSAR,6.7
KARUR,NANDESARI,6.7
KARUR,PADRA (DHABASA),6.7
KARUR,POR,6.7
KARUR,V V NAGAR,6.7
KARUR,WAGHODIA,6.7
KARUR,AMBATTUR-CHENNAI,4.7
KARUR,BROADWAY - CHENNAI,5
KARUR,CUDDAPAH,5.85
KARUR,GUINDY-CHENNAI,5
KARUR,GUMMIDIPOONDI - CHENNAI,5.6
KARUR,NELLORE,7.05
KARUR,PALLAVARAM - CHENNAI,3.25
KARUR,PARIVAKKAM-CHENNAI,4.1
KARUR,REDHILLS - CHENNAI,6.2
KARUR,SRICITY - TADA,6.3
KARUR,THIRUVALLUR - CHE,5.1
KARUR,TIRUPATHI,10.75
KARUR,AMBUR,5.7
KARUR,CHITTOOR,8.1
KARUR,CUDDALORE,5.3
KARUR,KELAMBAKKAM,4.7
KARUR,MARAIMALAI NAGAR - CHE,5.3
KARUR,ORAGADAM-CHE,5
KARUR,PANRUTI,6.55
KARUR,PERUNGUDI,5.3
KARUR,PONDICHERRY,5.85
KARUR,RANIPET,5.6
KARUR,SRIPERUMBUDUR,5
KARUR,THIRUVNNAMALAI,5.75
KARUR,VILLUPURAM,6.2
KARUR,BARGUR,3.7
KARUR,COIMBATORE BRANCH,3.25
KARUR,DHARMAPURI,3.8
KARUR,ERODE,2.8
KARUR,KANJIKODE,5.85
KARUR,KARUR,3.25
KARUR,KOMARAPALAYAM,2.8
KARUR,KOVILPATTI,5.85
KARUR,KUMBAKONAM,5.4
KARUR,METTUR DAM,2.8
KARUR,NAMAKKAL,3.35
KARUR,NEELAMBUR,3.25
KARUR,PERUNDURAI SIPCOT,2.8
KARUR,POLLACHI,4.5
KARUR,PUDUKKOTTAI,5.3
KARUR,SALEM,2.35
KARUR,THANJAVUR,6.35
KARUR,TIRUCHENGODE,2.8
KARUR,TIRUPUR,2.8
KARUR,TRICHY,3.5
KARUR,UDUMALPET,3.85
KARUR,ALLEPPEY,8.65
KARUR,CALICUT,6.8
KARUR,COCHIN (ERNAKULAM),5
KARUR,KALAMASSERY,5
KARUR,KANNUR,3.8
KARUR,KOLLAM FR,7.5
KARUR,KOTTAYAM,6.45
KARUR,MANJERI,5.1
KARUR,PERUMBAVOOR,5.8
KARUR,TRICHUR,4.7
KARUR,TRIVANDRUM,7.5
KARUR,DINDIGUL,3.85
KARUR,MADURAI,3.5
KARUR,NAGERCOIL,5.85
KARUR,RAJAPALAYAM,5.3
KARUR,SIVAKASI,5.3
KARUR,TIRUNELVELI,5.85
KARUR,TUTICORIN,5.6
KARUR,BEGUSARAI,12
KARUR,GAYA,12
KARUR,JAMSHEDPUR,9.7
KARUR,MUZAFFARPUR,12
KARUR,PATNA,12
KARUR,RANCHI,10.25
KARUR,RANCHI DELIVERY,10.25
KARUR,RAXAUL,14.3
KARUR,GUWAHATI,15.15
KARUR,JAIGAON - BHUTAN,21.6
KARUR,SILIGURI,13.4
KARUR,BALASORE,10.75
KARUR,BERHAMPUR,11.15
KARUR,BHUBANESWAR,7.95
KARUR,CUTTACK,7.95
KARUR,SAMBALPUR,9.05
KARUR,ALAMPUR,9.1
KARUR,BISHNUPUR-KOLKATTA,12.7
KARUR,BURDWAN,12.4
KARUR,DANKUNI,11.55
KARUR,DURGAPUR,10.8
KARUR,HALDIA,11.35
KARUR,HOWRAH,10.25
KARUR,KALYANI,13
KARUR,KHARAGPUR,10.5
KARUR,KOLKATA (M G ROAD),9.7
KARUR,KOLKATA(B T ROAD),11.4
KARUR,KOLKATA-CENTRAL,11.7
KARUR,KOLKATA-SOUTH,12
KARUR,MALDA,14.9
KARUR,PETRAPOLE,13.25
KARUR,SANTIPUR,12.96
KARUR,CHIKMAGALUR,5.6
KARUR,DODDABALLAPUR - BNG,4.1
KARUR,HASSAN,5.6
KARUR,HINDUPUR,5
KARUR,HOSKOTE,4.45
KARUR,K R PURAM,4.45
KARUR,KOLAR,3.85
KARUR,NELAMANGALA (BKG & DLY),3.5
KARUR,NELAMANGALA CENTRAL CELL,3.5
KARUR,PEENYA,4.1
KARUR,RAJAJINAGAR,4.1
KARUR,TUMKUR,4.7
KARUR,TUMKUR INDUSTRIAL AREA,4.7
KARUR,BIDADI,3.6
KARUR,BOMMASANDRA,4.45
KARUR,HAROHALLI - BANGALORE,3.8
KARUR,HOSUR,4.45
KARUR,HOSUR INDUSTRIAL AREA,4.1
KARUR,JIGANI,4.45
KARUR,KANAKAPURA ROAD - BNG,4.1
KARUR,LALBAGH ROAD,4.1
KARUR,SHIVAJINAGAR-BNG,4.65
KARUR,BAIKAMPADY - MNG,5.3
KARUR,KARKALA,5.6
KARUR,KUNDAPUR,5.6
KARUR,KUSHALNAGAR – KODAGU,6.2
KARUR,MANDYA,4.45
KARUR,MANGALORE,5.85
KARUR,MYSORE,4.7
KARUR,MYSORE - INDUSTRIAL AREA,3.9
KARUR,PUTTUR,5.55
KARUR,RAMANAGARA,4.45
KARUR,UDUPI,5.85
KARUR,BAGALAKOTE - NORTH KAR,7.8
KARUR,BELGAUM,7.05
KARUR,BELGAUM INDL ESTATE,7.05
KARUR,BELLARY,8.1
KARUR,BHATKAL,6.95
KARUR,BIDAR,8.9
KARUR,BIJAPUR,8.35
KARUR,CHITRADURGA,8.1
KARUR,DAVANAGERE,8.1
KARUR,GADAG,6.45
KARUR,GANGAVATI,7.5
KARUR,GOKAK,5.4
KARUR,GULBARGA,8.1
KARUR,HOSPET,8.1
KARUR,HUBLI – TARIHAL,5.6
KARUR,HUBLI CITY,5.75
KARUR,HUBLI INDL AREA,6.45
KARUR,KARWAR,8.9
KARUR,KOPPAL,7.8
KARUR,KUMTA,5.85
KARUR,MACHHE INDUSTRIAL,6.3
KARUR,RABAKAVI - BANATTI,8.35
KARUR,RAICHUR,8.1
KARUR,RANEBENNUR,7.05
KARUR,SHIMOGA,5.3
KARUR,SINDHNOOR,8.65
KARUR,SIRSI,7.5
KARUR,AMBERNATH,8.3
KARUR,DAPODA,8.6
KARUR,DOMBIVLI,8.3
KARUR,MURBAD,8.6
KARUR,THANA,8.3
KARUR,VASIND,10.55
KARUR,WADA,8.6
KARUR,ANDHERI,8.6
KARUR,BHANDUP,8.85
KARUR,BOISAR,8.6
KARUR,DAHANU,9.2
KARUR,GENESIS,6.7
KARUR,GOREGOAN,8.3
KARUR,MIRA ROAD,6.7
KARUR,MUMBAI,8.6
KARUR,PALGHAR,8.6
KARUR,VASAI EAST,8.3
KARUR,VASAI HIGHWAY,6.7
KARUR,WADALA - MUMBAI,8.6
KARUR,DRONAGIRI,8.85
KARUR,KALAMBOLI,8.3
KARUR,KHOPOLI,9.55
KARUR,MAHAPE,8.3
KARUR,PATALGANGA,9.2
KARUR,TALOJA,8.3
KARUR,BHOPAL,8.85
KARUR,DEWAS (TOWN),8.3
KARUR,DEWAS NAKA,6.95
KARUR,INDORE CITY,7.65
KARUR,LASUDIA,6.95
KARUR,MANDIDEEP,8.3
KARUR,PITHAMPUR,8.05
KARUR,UJJAIN,6.4
KARUR,AKOLA,12.2
KARUR,AMRAVATI,11.35
KARUR,BHANDARA,11
KARUR,BHILAI,11.7
KARUR,BILASPUR,13.4
KARUR,BORGAON,11
KARUR,BUTIBORI,11
KARUR,CHANDRAPUR,11.35
KARUR,CHHINDWARA,11
KARUR,GANDHIBAGH-NGP,8.3
KARUR,JABALPUR,12
KARUR,KHAMGAON,11.7
KARUR,MALKAPUR,12.95
KARUR,NAGPUR (WADI),10.2
KARUR,NAGPUR CITY,11
KARUR,NAGPUR CIY FR,11
KARUR,NAGPUR KAPSI,11
KARUR,NAGPUR WADDHAMNA,9.55
KARUR,RAIPUR,11.7
KARUR,ALIPUR BRANCH,11.35
KARUR,DELHI (RAMA ROAD),11
KARUR,DELHI EAST,11
KARUR,FARIDABAD,10.75
KARUR,KUNDLI BRANCH,9.8
KARUR,OKHLA-1,11
KARUR,ROHTAK,11.7
KARUR,SONEPAT,11
KARUR,TIKRI BORDER,11.35
KARUR,AJMER,13.8
KARUR,ALWAR,10.75
KARUR,BAGRU-JAIPUR,10.8
KARUR,BAIS GODAM,11.4
KARUR,BHIWADI - RAJASTHAN,10.75
KARUR,BIKANER,12.25
KARUR,DELHI HIGHWAY (JAIPUR) DLY,10.75
KARUR,DHARUHERA,8.8
KARUR,GGNDLY,9
KARUR,GURGAON BKG & DLY,10.45
KARUR,JAIPUR,10.75
KARUR,JAMALPUR-PATOUDI,10.45
KARUR,KISHANGARH,13.8
KARUR,MANESAR,10.45
KARUR,NEEMRANA,11
KARUR,SITAPURA - JAIPUR,10.45
KARUR,TRANSPORT NAGAR JAIPUR,8.05
KARUR,AMBALA CITY,11.7
KARUR,AMRITSAR,13.45
KARUR,BADDI (HIMACHAL PRADESH),11.35
KARUR,HISAR,12.6
KARUR,JAGADHRI,13.8
KARUR,JALANDHAR,13.2
KARUR,JAMMU,16.5
KARUR,KALA-AMB,13.45
KARUR,KARNAL,11.7
KARUR,LUDHIANA,12.25
KARUR,NALAGARH,12.9
KARUR,PANCHKULA BRANCH,11.7
KARUR,PANIPAT,11.7
KARUR,PARWANOO,13.45
KARUR,PATIALA,13.45
KARUR,SOLAN,16.2
KARUR,SRINAGAR,21.85
KARUR,ALLAHABAD,14.4
KARUR,AYODHYA,12.9
KARUR,BARABANKI,12.9
KARUR,GHAZIPUR FR,12.9
KARUR,GORAKHPUR,15
KARUR,JAUNPUR,12.9
KARUR,KANNAUJ FR,11.35
KARUR,KANPUR,11.35
KARUR,LUCKNOW,12.9
KARUR,SHAHJHANPUR FR,14.4
KARUR,SITAPUR,14.4
KARUR,VARANASI,14.4
KARUR,AGRA,12.25
KARUR,ALIGARH FR,13.2
KARUR,FIROZABAD FR,13.2
KARUR,GAJRAULA,11.45
KARUR,GHAZIABAD,11.35
KARUR,GREATER NOIDA,11
KARUR,GWALIOR,10.2
KARUR,KASNA (GRATER NOIDA),11
KARUR,MATHURA,12.95
KARUR,MEERUT,12.6
KARUR,NOIDA,11
KARUR,BAREILLY,14.4
KARUR,DEHRADUN,12.6
KARUR,HARIDWAR,11.7
KARUR,KASHIPUR,13.8
KARUR,MORADABAD,12.25
KARUR,ROORKEE,11.7
KARUR,RUDRAPUR,12.25
KARUR,SAHARANPUR,14.1
KARUR,SELAQUI,12.6
KARUR,SITARGANJ,12.6
KARUR,ICHALKARANJI,11
KARUR,KAGAL,7.1
KARUR,KARAD,8.85
KARUR,KOLHAPUR,8.05
KARUR,LOTE,9.55
KARUR,MADGAON,9.55
KARUR,MAHAD MIDC,9.55
KARUR,MAPUCA,9.55
KARUR,PONDA,9.55
KARUR,RATNAGIRI,11.7
KARUR,ROHA,8.85
KARUR,SANGLI,9.2
KARUR,SATARA,9.2
KARUR,SHINOLI,9.2
KARUR,VERNA-GOA,8.3
KARUR,AHEMADNAGAR,8.3
KARUR,AURANGABAD (WALUJ) MIDC,9.55
KARUR,AURANGABAD CITY- CHIKALTHANA,10.45
KARUR,BEED,11.65
KARUR,DHULE,13.8
KARUR,GONDHE,9.85
KARUR,JALGAON,11.7
KARUR,JALNA,6.7
KARUR,LATUR,7.4
KARUR,MALEGAON,11
KARUR,NANDED,12.15
KARUR,NASIK,8.85
KARUR,SINNER,8.85
KARUR,ALANDI,8
KARUR,CHAKAN CENTRAL CELL,8.3
KARUR,HINJEWADI,8.3
KARUR,LONAVALA,9.2
KARUR,NIGDI,8.3
KARUR,PIRANGUT,8.3
KARUR,RANJANGAON,8.3
KARUR,TALEGAON (BKG & DLY),8.3
KARUR,BARAMATI,10.45
KARUR,JEJURI,10.45
KARUR,KHED SHIVAPUR,8.3
KARUR,KURKUMBH,10.2
KARUR,PHURSUNGHI,8.6
KARUR,PHURSUNGI DELIVERY,5.65
KARUR,PUNE CITY,8.3
KARUR,SHIRVAL,8.6
KARUR,SINHAGAD ROAD,8.3
KARUR,SOLAPUR,9.85
KARUR,SOLAPUR CITY,9.85
KARUR,TEMBHURNI,9.85
KARUR,URULI KANCHAN,9.44
KARUR,WAGHOLI,8.3
KARUR,BHUJ,8.3
KARUR,GANDHIDHAM,8.05
KARUR,GANDHIDHAM CITY,8.05
KARUR,MANDVI,9.2
KARUR,MUNDRA,8.85
KARUR,ATIKA (RAJKOT),8.05
KARUR,BHAKTINAGAR,8.3
KARUR,BHAVNAGAR,8.3
KARUR,DARED,8.6
KARUR,GONDAL,8.85
KARUR,JAMNAGAR,8.6
KARUR,JAMNAGAR - SHANKARTEKRI,8.6
KARUR,JETPUR,8.85
KARUR,JUNAGADH-SABALPUR,8.85
KARUR,MAHUVA,8.85
KARUR,METODA,8.3
KARUR,MORBI,8.85
KARUR,NAVAGAM (BHAVNAGAR),7.65
KARUR,PIPAVAV,9.55
KARUR,PORBANDAR,9.2
KARUR,RUDANAGAR BRANCH,7.65
KARUR,SHAPAR,8.3
KARUR,SIHOR,8.3
KARUR,THANGADH,8.6
KARUR,TRAJPAR (MORBI),8.85
KARUR,VAVDI-RAJKOT,8.3
KARUR,VERAVAL,9.55
KARUR,ANKLESHWAR,7.65
KARUR,BHARUCH,8.3
KARUR,DAHEJ,9.55
KARUR,JHAGADIA,7.25
KARUR,KIM,8.6
KARUR,PANOLI,8.3
KARUR,BILIMORA,8.05
KARUR,HAZIRA,6.7
KARUR,KADODARA BRANCH,6.7
KARUR,NAVSARI,6.7
KARUR,PALSANA,6.7
KARUR,SACHIN,6.7
KARUR,SAROLI,5.75
KARUR,SURAT CITY,6.7
KARUR,UNN,6.7
KARUR,DADRA NAGAR HAVELI,8.3
KARUR,DAMAN DELIVERY UT,7.4
KARUR,PARDI,8.6
KARUR,SARIGAM,8.3
KARUR,SILVASSA,8.6
KARUR,UMARGAON,8.3
KARUR,VALSAD,8.6
KARUR,VAPI DELIVERY,7.65
KOMARAPALAYAM,ASLALI BRANCH,6.7
KOMARAPALAYAM,GOBLEJ BKG & DLY,6.35
KOMARAPALAYAM,KATHWADA,6.7
KOMARAPALAYAM,KUBADTHAL FR,7.15
KOMARAPALAYAM,NADIAD,6.95
KOMARAPALAYAM,NARODA,6.7
KOMARAPALAYAM,NAROL,6.7
KOMARAPALAYAM,ODHAV,6.7
KOMARAPALAYAM,RAKHIAL,6.7
KOMARAPALAYAM,SARANGPUR,6.7
KOMARAPALAYAM,VATVA,6.7
KOMARAPALAYAM,CHANGODAR,6.7
KOMARAPALAYAM,CHHATRAL (N.G.),6.7
KOMARAPALAYAM,DHOLKA,6.7
KOMARAPALAYAM,GANDHINAGAR,6.95
KOMARAPALAYAM,HIMATNAGAR,6.95
KOMARAPALAYAM,KALOL (N.G.),7.4
KOMARAPALAYAM,MEHSANA (N.G.),7.65
KOMARAPALAYAM,PALANPUR,7.65
KOMARAPALAYAM,SANAND,6.7
KOMARAPALAYAM,SANTEJ,6.7
KOMARAPALAYAM,SARKHEJ,6.7
KOMARAPALAYAM,SIDHPUR,7.65
KOMARAPALAYAM,SURENDRANAGAR,7.4
KOMARAPALAYAM,ABU ROAD,8.05
KOMARAPALAYAM,BHILWARA FR,10.15
KOMARAPALAYAM,CHITTORGARH  FR,11.3
KOMARAPALAYAM,JODHPUR,9.2
KOMARAPALAYAM,KOTA (RAJASTAN) FR,11.35
KOMARAPALAYAM,PALI,10.45
KOMARAPALAYAM,UDAIPUR,8.6
KOMARAPALAYAM,ELURU,5.85
KOMARAPALAYAM,GAJUWAKA,8.1
KOMARAPALAYAM,GUDIVADA,6.95
KOMARAPALAYAM,GUNTUR,5.6
KOMARAPALAYAM,KAKINADA,7.05
KOMARAPALAYAM,ONGOLE,6.2
KOMARAPALAYAM,PARAWADA,9.1
KOMARAPALAYAM,RAJAHMUNDRY CITY,6.8
KOMARAPALAYAM,SRIKAKULAM,8.65
KOMARAPALAYAM,VIJAYAWADA,4.1
KOMARAPALAYAM,VIZIANAGARAM,8.35
KOMARAPALAYAM,ADILABAD,6.35
KOMARAPALAYAM,ANANTAPURAM,5.3
KOMARAPALAYAM,AUTONAGAR-HYD,7.8
KOMARAPALAYAM,BAHADURPALLY BOOKING,6.8
KOMARAPALAYAM,BAHADURPALLY DELIVERY,5.6
KOMARAPALAYAM,BALANAGAR,7.5
KOMARAPALAYAM,BOLLARAM,7.8
KOMARAPALAYAM,CHERLAPALLY,8.35
KOMARAPALAYAM,DIWANDEVDI,6.45
KOMARAPALAYAM,HUBSIGUDA,7.8
KOMARAPALAYAM,HYDERABAD CENTRAL CELL,8.1
KOMARAPALAYAM,JEEDIMETLA,7.5
KOMARAPALAYAM,KARIMNAGAR,9.2
KOMARAPALAYAM,KHAMMAM,9.55
KOMARAPALAYAM,KOTHUR,6.3
KOMARAPALAYAM,KURNOOL,8.1
KOMARAPALAYAM,NIZAMABAD,9.2
KOMARAPALAYAM,PATANCHERU,7.5
KOMARAPALAYAM,SECUNDERABAD,7.5
KOMARAPALAYAM,WARANGAL,8.9
KOMARAPALAYAM,BARODA - KARELIBAUG,6.7
KOMARAPALAYAM,DASHRATH,6.35
KOMARAPALAYAM,GODHRA PANCHMAHAL,6.7
KOMARAPALAYAM,HALOL (GIDC),6.7
KOMARAPALAYAM,JAROD,6.7
KOMARAPALAYAM,MAKARPURA,6.7
KOMARAPALAYAM,MANJUSAR,6.35
KOMARAPALAYAM,NANDESARI,6.35
KOMARAPALAYAM,PADRA (DHABASA),6.35
KOMARAPALAYAM,POR,6.7
KOMARAPALAYAM,V V NAGAR,6.7
KOMARAPALAYAM,WAGHODIA,6.7
KOMARAPALAYAM,AMBATTUR-CHENNAI,4.7
KOMARAPALAYAM,BROADWAY - CHENNAI,4.7
KOMARAPALAYAM,CUDDAPAH,5.6
KOMARAPALAYAM,GUINDY-CHENNAI,4.7
KOMARAPALAYAM,GUMMIDIPOONDI - CHENNAI,5.3
KOMARAPALAYAM,NELLORE,7.05
KOMARAPALAYAM,PALLAVARAM - CHENNAI,3.8
KOMARAPALAYAM,PARIVAKKAM-CHENNAI,4.1
KOMARAPALAYAM,REDHILLS - CHENNAI,5.85
KOMARAPALAYAM,SRICITY - TADA,5.95
KOMARAPALAYAM,THIRUVALLUR - CHE,5.1
KOMARAPALAYAM,TIRUPATHI,10.45
KOMARAPALAYAM,AMBUR,5.8
KOMARAPALAYAM,CHITTOOR,8.1
KOMARAPALAYAM,CUDDALORE,5
KOMARAPALAYAM,KELAMBAKKAM,4.8
KOMARAPALAYAM,MARAIMALAI NAGAR - CHE,5.3
KOMARAPALAYAM,ORAGADAM-CHE,5
KOMARAPALAYAM,PANRUTI,6.6
KOMARAPALAYAM,PERUNGUDI,5
KOMARAPALAYAM,PONDICHERRY,5.85
KOMARAPALAYAM,RANIPET,5.6
KOMARAPALAYAM,SRIPERUMBUDUR,5
KOMARAPALAYAM,THIRUVNNAMALAI,5.85
KOMARAPALAYAM,VILLUPURAM,5.85
KOMARAPALAYAM,BARGUR,3.55
KOMARAPALAYAM,COIMBATORE BRANCH,2.8
KOMARAPALAYAM,DHARMAPURI,3.6
KOMARAPALAYAM,ERODE,2.8
KOMARAPALAYAM,KANJIKODE,5.6
KOMARAPALAYAM,KARUR,3.25
KOMARAPALAYAM,KOMARAPALAYAM,2.8
KOMARAPALAYAM,KOVILPATTI,5.6
KOMARAPALAYAM,KUMBAKONAM,5.4
KOMARAPALAYAM,METTUR DAM,2.4
KOMARAPALAYAM,NAMAKKAL,3.2
KOMARAPALAYAM,NEELAMBUR,2.8
KOMARAPALAYAM,PERUNDURAI SIPCOT,2.8
KOMARAPALAYAM,POLLACHI,4.15
KOMARAPALAYAM,PUDUKKOTTAI,5
KOMARAPALAYAM,SALEM,2.2
KOMARAPALAYAM,THANJAVUR,6.35
KOMARAPALAYAM,TIRUCHENGODE,2.8
KOMARAPALAYAM,TIRUPUR,2.8
KOMARAPALAYAM,TRICHY,3.5
KOMARAPALAYAM,UDUMALPET,3.5
KOMARAPALAYAM,ALLEPPEY,8.35
KOMARAPALAYAM,CALICUT,6.8
KOMARAPALAYAM,COCHIN (ERNAKULAM),4.7
KOMARAPALAYAM,KALAMASSERY,4.7
KOMARAPALAYAM,KANNUR,4.7
KOMARAPALAYAM,KOLLAM FR,7.05
KOMARAPALAYAM,KOTTAYAM,6.2
KOMARAPALAYAM,MANJERI,4.85
KOMARAPALAYAM,PERUMBAVOOR,5.5
KOMARAPALAYAM,TRICHUR,4.7
KOMARAPALAYAM,TRIVANDRUM,7.05
KOMARAPALAYAM,DINDIGUL,3.5
KOMARAPALAYAM,MADURAI,3.25
KOMARAPALAYAM,NAGERCOIL,5.6
KOMARAPALAYAM,RAJAPALAYAM,5
KOMARAPALAYAM,SIVAKASI,5
KOMARAPALAYAM,TIRUNELVELI,5.6
KOMARAPALAYAM,TUTICORIN,5.6
KOMARAPALAYAM,BEGUSARAI,13.15
KOMARAPALAYAM,GAYA,13.15
KOMARAPALAYAM,JAMSHEDPUR,9.3
KOMARAPALAYAM,MUZAFFARPUR,13.15
KOMARAPALAYAM,PATNA,13.15
KOMARAPALAYAM,RANCHI,9.95
KOMARAPALAYAM,RANCHI DELIVERY,9.95
KOMARAPALAYAM,RAXAUL,15.45
KOMARAPALAYAM,GUWAHATI,15.15
KOMARAPALAYAM,JAIGAON - BHUTAN,21.6
KOMARAPALAYAM,SILIGURI,13.4
KOMARAPALAYAM,BALASORE,10.75
KOMARAPALAYAM,BERHAMPUR,11.15
KOMARAPALAYAM,BHUBANESWAR,7.95
KOMARAPALAYAM,CUTTACK,7.95
KOMARAPALAYAM,SAMBALPUR,8.75
KOMARAPALAYAM,ALAMPUR,9.15
KOMARAPALAYAM,BISHNUPUR-KOLKATTA,12.35
KOMARAPALAYAM,BURDWAN,12.05
KOMARAPALAYAM,DANKUNI,11.25
KOMARAPALAYAM,DURGAPUR,10.8
KOMARAPALAYAM,HALDIA,11.4
KOMARAPALAYAM,HOWRAH,10.25
KOMARAPALAYAM,KALYANI,12.65
KOMARAPALAYAM,KHARAGPUR,10.25
KOMARAPALAYAM,KOLKATA (M G ROAD),9.8
KOMARAPALAYAM,KOLKATA(B T ROAD),11.05
KOMARAPALAYAM,KOLKATA-CENTRAL,11.4
KOMARAPALAYAM,KOLKATA-SOUTH,11.7
KOMARAPALAYAM,MALDA,14.55
KOMARAPALAYAM,PETRAPOLE,12.9
