Bkg Branch,Delivery Branch,Card Rate
MANGALORE,GAJUWAKA,10.9
MANGALORE,DIWANDEVDI,8.65
MANGALORE,NAGERCOIL,10.2
MANGALORE,AMBATTUR-CHENNAI,7.1
MANGALORE,TRICHY,7.15
MANGALORE,TIRUNELVELI,10.05
MANGALORE,GUMMIDIPOONDI - CHENNAI,8.05
MANGALORE,BOLLARAM,8.8
MANGALORE,SIVAKASI,9.15
MANGALORE,PERUNGUDI,7.1
MANGALORE,JEEDIMETLA,8.25
MANGALORE,RAJAPALAYAM,9.4
MANGALORE,RANIPET,5.85
MANGALORE,DEHRADUN,13.9
MANGALORE,GHAZIABAD,12.55
MANGALORE,GWALIOR,12.6
MANGALORE,JALANDHAR FR,13.95
MANGALORE,AMBALA CITY,12.95
MANGALORE,AGRA,12.05
MANGALORE,LUDHIANA,13.75
MANGALORE,NOIDA,12.5
MANGALORE,PARWANOO,15
MANGALORE,BADDI (HIMACHAL PRADESH),13.2
MANGALORE,AMRITSAR,15.9
MANGALORE,LUCKNOW,14.1
MANGALORE,RUDRAPUR,13.35
MANGALORE,HARIDWAR,13.2
MANGALORE,DELHI (RAMA ROAD),12.35
MANGALORE,PANIPAT,12.95
MANGALORE,OKHLA-1,12.4
MANGALORE,MANESAR,12.25
MANGALORE,FARIDABAD FR,12.1
MANGALORE,FARIDABAD,12.1
MANGALORE,NIGDI,7.6
MANGALORE,K R PURAM,4.2
MANGALORE,SECUNDERABAD,8.45
PANOLI,MAPUCA,9.55
PANOLI,NAGPUR (WADI),8.6
PANOLI,NAGPUR CITY,9.85
DEWAS NAKA,BHOPAL,2.4
PANOLI,NASIK,5.45
PANOLI,NIGDI,7.4
DEWAS NAKA,DEWAS (TOWN),1.75
MANGALORE,LALBAGH ROAD,4.15
PANOLI,PHURSUNGHI,7.65
DEWAS NAKA,INDORE CITY,1.3
PANOLI,PIRANGUT,7.4
PANOLI,PONDA,9.55
PANOLI,PUNE CITY,7.4
DEWAS NAKA,PITHAMPUR,1.75
PANOLI,ROHA,6.35
PANOLI,SATARA,8.85
KOLKATA(B T ROAD),SARIGAM,7.4
PANOLI,SINNER,5.45
LALBAGH ROAD,ABU ROAD,8.8
KOLKATA(B T ROAD),DADRA NAGAR HAVELI,7.4
PANOLI,SOLAPUR,9.2
DEWAS NAKA,BOMMASANDRA,8.3
KOLKATA(B T ROAD),SAROLI,7.65
DEWAS NAKA,DAVANAGERE,11.7
DEWAS NAKA,HINDUPUR,8.85
PANOLI,VERNA-GOA,9.55
KOLKATA(B T ROAD),UMARGAON,7.4
DEWAS NAKA,HOSUR,8.85
LALBAGH ROAD,BIKANER,14.05
PANOLI,WAGHOLI,7.4
LALBAGH ROAD,CHITTORGARH  FR,12.55
DEWAS NAKA,HUBLI INDL AREA,10.45
PANOLI,ANDHERI,5.3
PANOLI,BHANDUP,7.5
LALBAGH ROAD,KOTA (RAJASTAN) FR,12.15
PANOLI,BOISAR,4.45
PANOLI,GOREGOAN,7.05
DEWAS NAKA,K R PURAM,8.3
PANOLI,MUMBAI,5.3
PEENYA,KOTA (RAJASTAN) FR,12.1
PEENYA,ABU ROAD,8.75
PEENYA,CHITTORGARH  FR,12.5
PEENYA,BIKANER,14
DEWAS NAKA,LALBAGH ROAD,8.05
RAJAJINAGAR,KOTA (RAJASTAN) FR,12.15
RAJAJINAGAR,ABU ROAD,8.8
RAJAJINAGAR,CHITTORGARH  FR,12.55
RAJAJINAGAR,BIKANER,14.05
PANOLI,VASAI EAST,4.7
K R PURAM,KOTA (RAJASTAN) FR,12.95
K R PURAM,ABU ROAD,9.7
K R PURAM,CHITTORGARH  FR,13.35
K R PURAM,BIKANER,14.9
DEWAS NAKA,MANGALORE,12.6
BOMMASANDRA,KOTA (RAJASTAN) FR,12.3
BOMMASANDRA,ABU ROAD,9
BOMMASANDRA,CHITTORGARH  FR,12.7
BOMMASANDRA,BIKANER,14.25
DEWAS NAKA,MYSORE,8.6
TUMKUR,KOTA (RAJASTAN) FR,12.4
TUMKUR,ABU ROAD,9.15
TUMKUR,CHITTORGARH  FR,12.8
TUMKUR,BIKANER,14.35
PANOLI,HOSUR INDUSTRIAL AREA,9.85
HOSUR,KOTA (RAJASTAN) FR,12.4
HOSUR,ABU ROAD,9.15
HOSUR,CHITTORGARH  FR,12.8
HOSUR,BIKANER,14.35
PALLAVARAM - CHENNAI,BERHAMPUR,10.8
MEDCHAL,BERHAMPUR,12.6
AUTONAGAR-HYD,BERHAMPUR,12.4
KANNUR,BERHAMPUR,13.15
TIRUPATHI,BERHAMPUR,14
BAHADURPALLY BOOKING,BERHAMPUR,11.65
HYDERABAD CENTRAL CELL,BERHAMPUR,12.5
ALWAR,BERHAMPUR,17.6
UJJAIN,BERHAMPUR,12.9
KAMLA MARKET,BERHAMPUR,12.45
WADA,BERHAMPUR,15.75
CHERLAPALLY,BERHAMPUR,12.95
DHULE,BERHAMPUR,16
BILASPUR,BERHAMPUR,12.9
CHITTOOR,BERHAMPUR,14.6
CUDDAPAH,BERHAMPUR,14.9
KARIMNAGAR,BERHAMPUR,13.7
WARANGAL,BERHAMPUR,13.8
KHAMMAM,BERHAMPUR,14.25
SRIKAKULAM,BERHAMPUR,12.95
CHAKAN CENTRAL CELL,BERHAMPUR,13.75
VASIND,BERHAMPUR,16.65
KOTHUR,BERHAMPUR,13.05
VASAI HIGHWAY,BERHAMPUR,15.2
GOBLEJ BKG & DLY,BERHAMPUR,15.45
VLONAD,BERHAMPUR,15.2
KUNDLI BRANCH,BERHAMPUR,15.45
NERUL,BERHAMPUR,14
TUMKUR INDUSTRIAL AREA,BERHAMPUR,11.9
AKOLA,BERHAMPUR,11.15
KALYANI,BERHAMPUR,11.25
GANDHIBAGH-NGP,BERHAMPUR,10.8
BALASORE,BERHAMPUR,9.65
KARAIKAL,BERHAMPUR,12.6
THANJAVUR,BERHAMPUR,12.45
NANDED,BERHAMPUR,17.55
SHINOLI,BERHAMPUR,18.7
GGN-WAZIRPUR,BERHAMPUR,15.2
PARAWADA,BERHAMPUR,12.1
TIRUPUR CITY,BERHAMPUR,11.4
PERUNDURAI SIPCOT,BERHAMPUR,11.4
CHANDNI CHOWK,BERHAMPUR,15.3
ALAMPUR,BERHAMPUR,9.55
BELILIOUS ROAD,BERHAMPUR,9.9
BIJWSAN,BERHAMPUR,15.45
YAMUNANAGAR,BERHAMPUR,17.2
MANAPPARAI - TNPL,BERHAMPUR,12.05
LAL KUAN FR,BERHAMPUR,14.85
PANRUTI,BERHAMPUR,11.7
BUDIHAL-TUMKUR ROAD,BERHAMPUR,11.5
LASUDIA,BERHAMPUR,11.7
PUTTUR,BERHAMPUR,14.5
IRUNGATTUKOTTAI,BERHAMPUR,10.8
MYSORE - INDUSTRIAL AREA,BERHAMPUR,11.35
MODINAGAR FR,BERHAMPUR,15
SRICITY - TADA,BERHAMPUR,11.8
LONIKAND,BERHAMPUR,14.7
THIRUVALLUR - CHE,BERHAMPUR,10.8
ARYAN NAGAR - GZB,BERHAMPUR,14.65
V FUCHS,BERHAMPUR,15.45
SHOLINGHUR,BERHAMPUR,11.7
GENESIS,BERHAMPUR,14.25
DANKUNI,BERHAMPUR,7.3
MALDA,BERHAMPUR,10.65
ADILABAD,BERHAMPUR,15.45
IDA GANDHINAGAR-HYD,BERHAMPUR,12.2
KAMAN,BERHAMPUR,15.45
BISHNUPUR-KOLKATTA,BERHAMPUR,8.45
VT EBCO,BERHAMPUR,14.25
MUMBAI,JAIGAON - BHUTAN,24.85
BHIWANDI,JAIGAON - BHUTAN,24.55
ANDHERI,JAIGAON - BHUTAN,24.85
VASAI EAST,JAIGAON - BHUTAN,25.65
BHANDUP,JAIGAON - BHUTAN,24.85
SAKINAKA,JAIGAON - BHUTAN,24.85
GOREGOAN,JAIGAON - BHUTAN,24.85
NAROL,JAIGAON - BHUTAN,24.25
VATVA,JAIGAON - BHUTAN,24.25
BOISAR,JAIGAON - BHUTAN,25.4
ODHAV,JAIGAON - BHUTAN,24.25
RAKHIAL,JAIGAON - BHUTAN,24.25
NARODA,JAIGAON - BHUTAN,24.55
SARANGPUR,JAIGAON - BHUTAN,24.55
GANDHINAGAR,JAIGAON - BHUTAN,24.55
RABALE,JAIGAON - BHUTAN,24.85
KALAMBOLI,JAIGAON - BHUTAN,26.3
THANA,JAIGAON - BHUTAN,25.4
HIMATNAGAR,JAIGAON - BHUTAN,25.1
KHOPOLI,JAIGAON - BHUTAN,27.4
NADIAD,JAIGAON - BHUTAN,24.85
AMBERNATH,JAIGAON - BHUTAN,26.3
KATHWADA,JAIGAON - BHUTAN,24.25
DRONAGIRI,JAIGAON - BHUTAN,25.95
SARKHEJ,JAIGAON - BHUTAN,24.55
CHANGODAR,JAIGAON - BHUTAN,24.55
SANTEJ,JAIGAON - BHUTAN,24.55
DOMBIVLI,JAIGAON - BHUTAN,25.65
SANAND,JAIGAON - BHUTAN,24.55
VASHI,JAIGAON - BHUTAN,24.85
CHHATRAL (N.G.),JAIGAON - BHUTAN,24.55
KALOL (N.G.),JAIGAON - BHUTAN,24.85
SIDHPUR,JAIGAON - BHUTAN,24.85
PALANPUR,JAIGAON - BHUTAN,24.85
SURENDRANAGAR,JAIGAON - BHUTAN,24.85
SOLAPUR,JAIGAON - BHUTAN,29.45
GOLDEN BRANCH,JAIGAON - BHUTAN,26.6
BARODA - KARELIBAUG,JAIGAON - BHUTAN,26.3
NAGPUR (WADI),JAIGAON - BHUTAN,25.1
MAKARPURA,JAIGAON - BHUTAN,26.3
DASHRATH,JAIGAON - BHUTAN,26.3
NANDESARI,JAIGAON - BHUTAN,26.3
NAGPUR CITY,JAIGAON - BHUTAN,25.4
V V NAGAR,JAIGAON - BHUTAN,26.3
PADRA (DHABASA),JAIGAON - BHUTAN,26.3
CHAKAN,JAIGAON - BHUTAN,29.45
POR,JAIGAON - BHUTAN,26.3
WAGHODIA,JAIGAON - BHUTAN,26.3
WAGHOLI,JAIGAON - BHUTAN,28.6
GODHRA PANCHMAHAL,JAIGAON - BHUTAN,26.6
HALOL (GIDC),JAIGAON - BHUTAN,26.3
MEHSANA (N.G.),JAIGAON - BHUTAN,24.85
PIRANGUT,JAIGAON - BHUTAN,30.3
PONDA,JAIGAON - BHUTAN,31.2
MADGAON,JAIGAON - BHUTAN,29.75
GONDHE,JAIGAON - BHUTAN,27.7
SINNER,JAIGAON - BHUTAN,28
CHANDRAPUR,JAIGAON - BHUTAN,26.3
AURANGABAD (WALUJ) MIDC,JAIGAON - BHUTAN,27.15
VERNA-GOA,JAIGAON - BHUTAN,29.75
AURANGABAD CITY- CHIKALTHANA,JAIGAON - BHUTAN,27.7
LOTE,JAIGAON - BHUTAN,27.7
PUNE CITY,JAIGAON - BHUTAN,30.05
SILVASSA,JAIGAON - BHUTAN,25.95
ROHA,JAIGAON - BHUTAN,27.4
KOLHAPUR,JAIGAON - BHUTAN,30.9
DADRA NAGAR HAVELI,JAIGAON - BHUTAN,25.95
KARAD,JAIGAON - BHUTAN,30.9
MAPUCA,JAIGAON - BHUTAN,29.75
VAPI CENTRAL CELL,JAIGAON - BHUTAN,25.4
SATARA,JAIGAON - BHUTAN,30.9
BELGAUM,JAIGAON - BHUTAN,24.6
NASIK,JAIGAON - BHUTAN,28
SARIGAM,JAIGAON - BHUTAN,25.95
PHURSUNGHI,JAIGAON - BHUTAN,30.3
UMARGAON,JAIGAON - BHUTAN,25.95
VALSAD,JAIGAON - BHUTAN,25.95
GUINDY-CHENNAI,JAIGAON - BHUTAN,21.35
AHEMADNAGAR,JAIGAON - BHUTAN,27.15
MAHAD MIDC,JAIGAON - BHUTAN,27.7
DEWAS NAKA,JAIGAON - BHUTAN,24.85
HAZIRA,JAIGAON - BHUTAN,27.15
SAROLI,JAIGAON - BHUTAN,26.6
BHOPAL,JAIGAON - BHUTAN,25.95
NAVSARI,JAIGAON - BHUTAN,27.15
UNN,JAIGAON - BHUTAN,26.85
SURAT CITY,JAIGAON - BHUTAN,26.85
BILIMORA,JAIGAON - BHUTAN,26.3
INDORE CITY,JAIGAON - BHUTAN,25.4
ANKLESHWAR,JAIGAON - BHUTAN,24.25
PANOLI,JAIGAON - BHUTAN,28
KIM,JAIGAON - BHUTAN,28
PITHAMPUR,JAIGAON - BHUTAN,25.65
BHARUCH,JAIGAON - BHUTAN,28.35
DEWAS (TOWN),JAIGAON - BHUTAN,25.65
DAHEJ,JAIGAON - BHUTAN,28.6
PANCHKUIA,JAIGAON - BHUTAN,25.4
KOLKATA(B T ROAD),JAIGAON - BHUTAN,16.7
LALBAGH ROAD,JAIGAON - BHUTAN,26.9
TRAJPAR (MORBI),JAIGAON - BHUTAN,25.65
DODDABALLAPUR - BNG,JAIGAON - BHUTAN,27.6
JUNAGADH-SABALPUR,JAIGAON - BHUTAN,25.65
METODA,JAIGAON - BHUTAN,25.4
MORBI,JAIGAON - BHUTAN,25.65
RAJAJINAGAR,JAIGAON - BHUTAN,26.9
DAVANAGERE,JAIGAON - BHUTAN,25.15
HUBLI INDL AREA,JAIGAON - BHUTAN,23.75
PEENYA,JAIGAON - BHUTAN,26.8
HOSUR,JAIGAON - BHUTAN,27.15
BOMMASANDRA,JAIGAON - BHUTAN,27.05
JAMNAGAR - SHANKARTEKRI,JAIGAON - BHUTAN,25.65
MANGALORE,JAIGAON - BHUTAN,29.1
NAVAGAM (BHAVNAGAR),JAIGAON - BHUTAN,25.1
TUMKUR,JAIGAON - BHUTAN,27.15
HINDUPUR,JAIGAON - BHUTAN,28.35
SIHOR,JAIGAON - BHUTAN,25.4
VERAVAL,JAIGAON - BHUTAN,25.95
MYSORE,JAIGAON - BHUTAN,26.8
THANGADH,JAIGAON - BHUTAN,25.65
JETPUR,JAIGAON - BHUTAN,25.65
SHAPAR,JAIGAON - BHUTAN,25.4
JAMNAGAR,JAIGAON - BHUTAN,25.65
MAHUVA,JAIGAON - BHUTAN,25.4
DARED,JAIGAON - BHUTAN,25.65
BHAKTINAGAR,JAIGAON - BHUTAN,25.4
BHAVNAGAR,JAIGAON - BHUTAN,25.4
GANDHIDHAM,JAIGAON - BHUTAN,25.95
BHUJ,JAIGAON - BHUTAN,26.6
MUNDRA,JAIGAON - BHUTAN,26.85
GANDHIDHAM CITY,JAIGAON - BHUTAN,26.3
MANDVI,JAIGAON - BHUTAN,26.85
HOSUR INDUSTRIAL AREA,JAIGAON - BHUTAN,27.15
BROADWAY - CHENNAI,JAIGAON - BHUTAN,21.35
MADURAI,JAIGAON - BHUTAN,21.95
SALEM,JAIGAON - BHUTAN,20.75
TRIVANDRUM,JAIGAON - BHUTAN,24.25
ERODE,JAIGAON - BHUTAN,21.6
TRICHUR,JAIGAON - BHUTAN,22.2
CALICUT,JAIGAON - BHUTAN,23.1
TIRUPUR,JAIGAON - BHUTAN,21.95
VIJAYAWADA,JAIGAON - BHUTAN,23.15
KARUR,JAIGAON - BHUTAN,21.6
QUILON (KOLLAM),JAIGAON - BHUTAN,22.75
KOTTAYAM,JAIGAON - BHUTAN,22.75
TUTICORIN,JAIGAON - BHUTAN,23.1
BALANAGAR,JAIGAON - BHUTAN,24.3
PONDICHERRY,JAIGAON - BHUTAN,21.6
HUBSIGUDA,JAIGAON - BHUTAN,24.65
PATANCHERU,JAIGAON - BHUTAN,24.25
GAJUWAKA,JAIGAON - BHUTAN,23.6
DIWANDEVDI,JAIGAON - BHUTAN,24.45
NAGERCOIL,JAIGAON - BHUTAN,22.5
AMBATTUR-CHENNAI,JAIGAON - BHUTAN,21.35
TRICHY,JAIGAON - BHUTAN,21.95
TIRUNELVELI,JAIGAON - BHUTAN,22.75
GUMMIDIPOONDI - CHENNAI,JAIGAON - BHUTAN,21.6
BOLLARAM,JAIGAON - BHUTAN,24.8
SIVAKASI,JAIGAON - BHUTAN,22.2
PERUNGUDI,JAIGAON - BHUTAN,21.55
JEEDIMETLA,JAIGAON - BHUTAN,24.25
RAJAPALAYAM,JAIGAON - BHUTAN,22.2
RANIPET,JAIGAON - BHUTAN,22.2
ALLEPPEY,JAIGAON - BHUTAN,22.2
DUNDAHERA,JAIGAON - BHUTAN,24.55
DEHRADUN,JAIGAON - BHUTAN,25.4
CHANDIGARH FR,JAIGAON - BHUTAN,25.1
GHAZIABAD,JAIGAON - BHUTAN,24.55
KANPUR(FR),JAIGAON - BHUTAN,19.9
GWALIOR,JAIGAON - BHUTAN,25.15
JALANDHAR FR,JAIGAON - BHUTAN,25.95
AMBALA CITY,JAIGAON - BHUTAN,25.1
AGRA,JAIGAON - BHUTAN,25.4
LUDHIANA,JAIGAON - BHUTAN,25.65
NOIDA,JAIGAON - BHUTAN,24.25
PARWANOO,JAIGAON - BHUTAN,26.85
BADDI (HIMACHAL PRADESH),JAIGAON - BHUTAN,26.3
AMRITSAR,JAIGAON - BHUTAN,27.15
LUCKNOW,JAIGAON - BHUTAN,21.35
KUNDLI FR,JAIGAON - BHUTAN,24.85
RUDRAPUR,JAIGAON - BHUTAN,24.85
HARIDWAR,JAIGAON - BHUTAN,24.85
DELHI (RAMA ROAD),JAIGAON - BHUTAN,24.55
SAHIBABAD,JAIGAON - BHUTAN,24.55
PANIPAT,JAIGAON - BHUTAN,25.4
OKHLA-1,JAIGAON - BHUTAN,24.55
MANESAR,JAIGAON - BHUTAN,24.55
FARIDABAD FR,JAIGAON - BHUTAN,24.85
NARELA,JAIGAON - BHUTAN,24.85
FARIDABAD,JAIGAON - BHUTAN,24.55
MUNDKA,JAIGAON - BHUTAN,24.85
NIGDI,JAIGAON - BHUTAN,30.05
K R PURAM,JAIGAON - BHUTAN,27.6
SECUNDERABAD,JAIGAON - BHUTAN,24.4
KOTA (RAJASTAN) FR,JAIGAON - BHUTAN,22.85
ABU ROAD,JAIGAON - BHUTAN,27.15
CHITTORGARH  FR,JAIGAON - BHUTAN,23.2
BIKANER,JAIGAON - BHUTAN,25.25
UDUPI,JAIGAON - BHUTAN,29.7
KANJIKODE,JAIGAON - BHUTAN,21.6
MEERUT,JAIGAON - BHUTAN,25.1
KOYEMBEDU - CHENNAI,JAIGAON - BHUTAN,21.35
ASLALI BRANCH,JAIGAON - BHUTAN,24.55
KOLKATA-SOUTH,JAIGAON - BHUTAN,16.95
KOLKATA-CENTRAL,JAIGAON - BHUTAN,16.7
SRIPERUMBUDUR,JAIGAON - BHUTAN,21.35
BELLARY,JAIGAON - BHUTAN,25.15
RUDANAGAR BRANCH,JAIGAON - BHUTAN,25.1
ROORKEE,JAIGAON - BHUTAN,24.85
MANJUSAR,JAIGAON - BHUTAN,26.3
KAKINADA,JAIGAON - BHUTAN,24.65
BHIWADI - RAJASTHAN,JAIGAON - BHUTAN,24.55
VAVDI-RAJKOT,JAIGAON - BHUTAN,25.4
SELAQUI,JAIGAON - BHUTAN,25.4
KANPUR,JAIGAON - BHUTAN,19.9
TRANSPORT NAGAR JAIPUR,JAIGAON - BHUTAN,23.5
PORBANDAR,JAIGAON - BHUTAN,25.95
COIMBATORE BRANCH,JAIGAON - BHUTAN,21.95
GREATER NOIDA,JAIGAON - BHUTAN,24.85
NALAGARH,JAIGAON - BHUTAN,26.3
RANJANGAON,JAIGAON - BHUTAN,28.6
SHIRVAL,JAIGAON - BHUTAN,28.6
KALA-AMB,JAIGAON - BHUTAN,26.85
SHIVAJINAGAR-BNG,JAIGAON - BHUTAN,26.9
KAMAKSHIPALYA-BNG,JAIGAON - BHUTAN,27.8
MARAIMALAI NAGAR - CHE,JAIGAON - BHUTAN,21.6
UPBORDER (BKG & DLY),JAIGAON - BHUTAN,23.9
VAPI BKG,JAIGAON - BHUTAN,25.65
JAMMU,JAIGAON - BHUTAN,27.15
GONDAL,JAIGAON - BHUTAN,25.65
JALGAON,JAIGAON - BHUTAN,28.6
KASHIPUR,JAIGAON - BHUTAN,25.95
SONEPAT,JAIGAON - BHUTAN,25.1
KURNOOL,JAIGAON - BHUTAN,26.55
GUNTUR,JAIGAON - BHUTAN,24.1
ALIPUR BRANCH,JAIGAON - BHUTAN,24.85
PALGHAR,JAIGAON - BHUTAN,25.4
AMRAVATI,JAIGAON - BHUTAN,25.95
PATNA,JAIGAON - BHUTAN,15.35
SITARGANJ,JAIGAON - BHUTAN,25.95
GURGAON BKG & DLY,JAIGAON - BHUTAN,24.25
JAMSHEDPUR,JAIGAON - BHUTAN,17.5
RAIPUR,JAIGAON - BHUTAN,25.65
MADURAVOYIL (BKG-DEL),JAIGAON - BHUTAN,20.75
VARANASI,JAIGAON - BHUTAN,21.35
JABALPUR,JAIGAON - BHUTAN,26.85
RANCHI,JAIGAON - BHUTAN,18.45
ZIRAKPUR,JAIGAON - BHUTAN,25.7
KANCHIPURAM,JAIGAON - BHUTAN,21.95
PALLAVARAM - CHENNAI,JAIGAON - BHUTAN,21.35
MEDCHAL,JAIGAON - BHUTAN,24.9
CUDDALORE,JAIGAON - BHUTAN,22.2
BHUBANESWAR,JAIGAON - BHUTAN,16.95
AUTONAGAR-HYD,JAIGAON - BHUTAN,24.65
KALAMASSERY,JAIGAON - BHUTAN,22.5
NELLORE,JAIGAON - BHUTAN,24.9
KANNUR,JAIGAON - BHUTAN,23.65
TIRUPATHI,JAIGAON - BHUTAN,26.25
SAHARANPUR,JAIGAON - BHUTAN,25.65
DELHI EAST,JAIGAON - BHUTAN,24.55
JIGANI,JAIGAON - BHUTAN,27.05
SILIGURI,JAIGAON - BHUTAN,8.3
MORADABAD,JAIGAON - BHUTAN,25.1
SANGLI,JAIGAON - BHUTAN,32.05
GUWAHATI,JAIGAON - BHUTAN,12.8
KAROLBAGH,JAIGAON - BHUTAN,24.55
NARAINA,JAIGAON - BHUTAN,24.55
ROSHANARA ROAD,JAIGAON - BHUTAN,24.55
NELAMANGALA (BKG & DLY),JAIGAON - BHUTAN,26.5
BAHADURGARH,JAIGAON - BHUTAN,25.1
JAIPUR,JAIGAON - BHUTAN,23.2
AJMER,JAIGAON - BHUTAN,23.2
JODHPUR,JAIGAON - BHUTAN,23.2
UDAIPUR,JAIGAON - BHUTAN,22.85
DAPODA,JAIGAON - BHUTAN,25.4
BABARPUR,JAIGAON - BHUTAN,25.1
PIPAVAV,JAIGAON - BHUTAN,25.95
MAYAPURI,JAIGAON - BHUTAN,24.55
UNA - HP,JAIGAON - BHUTAN,26.85
GGN JAMALPUR,JAIGAON - BHUTAN,24.25
BAREILLY,JAIGAON - BHUTAN,25.4
GHAZIABAD FR,JAIGAON - BHUTAN,24.55
KARNAL,JAIGAON - BHUTAN,25.4
NEEMRANA,JAIGAON - BHUTAN,25.1
BAHADURPALLY BOOKING,JAIGAON - BHUTAN,23.8
HYDERABAD CENTRAL CELL,JAIGAON - BHUTAN,24.8
RANEBENNUR,JAIGAON - BHUTAN,28.35
ROHTAK,JAIGAON - BHUTAN,23.9
PATIALA,JAIGAON - BHUTAN,27.15
ALWAR,JAIGAON - BHUTAN,25.25
BUTIBORI,JAIGAON - BHUTAN,25.4
UJJAIN,JAIGAON - BHUTAN,25.95
NAGPUR WADDHAMNA,JAIGAON - BHUTAN,24.55
SINHAGAD ROAD,JAIGAON - BHUTAN,28.35
KAMLA MARKET,JAIGAON - BHUTAN,20.7
KANAKAPURA ROAD - BNG,JAIGAON - BHUTAN,26.95
DEEPANJALI NAGAR,JAIGAON - BHUTAN,26.9
DINDIGUL,JAIGAON - BHUTAN,21.6
PANCHKULA BRANCH,JAIGAON - BHUTAN,25.1
WADA,JAIGAON - BHUTAN,25.65
SIDDAIAH ROAD -BNG,JAIGAON - BHUTAN,26.9
TALOJA,JAIGAON - BHUTAN,26.3
PALI,JAIGAON - BHUTAN,23.95
KHED SHIVAPUR,JAIGAON - BHUTAN,28.6
SHIMOGA,JAIGAON - BHUTAN,25.4
VADPE,JAIGAON - BHUTAN,25.4
HOSKOTE,JAIGAON - BHUTAN,27.7
ORAGADAM-CHE,JAIGAON - BHUTAN,21.35
MANDIDEEP,JAIGAON - BHUTAN,26.3
GULBARGA,JAIGAON - BHUTAN,28.9
TALEGAON (BKG & DLY),JAIGAON - BHUTAN,28.35
LONI,JAIGAON - BHUTAN,24.55
BHILAI,JAIGAON - BHUTAN,25.65
ALANDI,JAIGAON - BHUTAN,25.5
VIZIANAGARAM,JAIGAON - BHUTAN,24.8
ELURU,JAIGAON - BHUTAN,24.05
DURGAPUR,JAIGAON - BHUTAN,16.95
HOWRAH,JAIGAON - BHUTAN,15.8
CUTTACK,JAIGAON - BHUTAN,16.4
JAGADHRI,JAIGAON - BHUTAN,26.6
RATNAGIRI,JAIGAON - BHUTAN,30.3
RAJAHMUNDRY CITY,JAIGAON - BHUTAN,24.8
SITAPURA - JAIPUR,JAIGAON - BHUTAN,23.5
BAWAL,JAIGAON - BHUTAN,25.4
DHOLKA,JAIGAON - BHUTAN,24.55
MANGOLPURI,JAIGAON - BHUTAN,24.85
HUBLI – TARIHAL,JAIGAON - BHUTAN,23.75
ALLAHABAD,JAIGAON - BHUTAN,21.35
HINJEWADI,JAIGAON - BHUTAN,28.35
BAWANA,JAIGAON - BHUTAN,24.85
HASSAN,JAIGAON - BHUTAN,28.9
RAICHUR,JAIGAON - BHUTAN,28.9
KHARAGPUR,JAIGAON - BHUTAN,16.55
SINDHNOOR,JAIGAON - BHUTAN,29.15
AMBATTUR ESTATE,JAIGAON - BHUTAN,21.35
KOPPAL,JAIGAON - BHUTAN,29.75
