Bkg Branch,Delivery Branch,Card Rate
NANDESARI,MANJUSAR,0.95
NANDESARI,NANDESARI,0.9
NANDESARI,PADRA (DHABASA),0.75
NANDESARI,POR,1
NANDESARI,V V NAGAR,1
NANDESARI,WAGHODIA,0.95
NANDESARI,AMBATTUR-CHENNAI,9.55
NANDESARI,BROADWAY - CHENNAI,9.85
NANDESARI,GUINDY-CHENNAI,9.85
NANDESARI,GUMMIDIPOONDI - CHENNAI,10.45
NANDESARI,PALLAVARAM - CHENNAI,6.95
NANDESARI,PARIVAKKAM-CHENNAI,8.85
NANDESARI,REDHILLS - CHENNAI,9.15
NANDESARI,SRICITY - TADA,11.1
NANDESARI,THIRUVALLUR - CHE,8.35
NANDESARI,AMBUR,10.45
NANDESARI,CUDDALORE,10.2
NANDESARI,KELAMBAKKAM,10
NANDESARI,MARAIMALAI NAGAR - CHE,10.2
NANDESARI,ORAGADAM-CHE,8.6
NANDESARI,PANRUTI,8.15
NANDESARI,PERUNGUDI,9.85
NANDESARI,PONDICHERRY,10.75
NANDESARI,RANIPET,10.45
NANDESARI,SRIPERUMBUDUR,9.85
NANDESARI,THIRUBHUVANAI,10.3
NANDESARI,THIRUVNNAMALAI,8.6
NANDESARI,BARGUR,8.85
NANDESARI,COIMBATORE BRANCH,10.2
NANDESARI,DHARMAPURI,10
NANDESARI,ERODE,9.85
NANDESARI,KANJIKODE,12
NANDESARI,KARAIKAL,13.5
NANDESARI,KARUR,10.2
NANDESARI,KOMARAPALAYAM,9.85
NANDESARI,KOVILPATTI,11
NANDESARI,KUMBAKONAM,8.85
NANDESARI,METTUR DAM,9.85
NANDESARI,NEELAMBUR,10.2
NANDESARI,PERUNDURAI SIPCOT,9.85
NANDESARI,POLLACHI,11.45
NANDESARI,PUDUKKOTTAI,12.6
NANDESARI,SALEM,8.6
NANDESARI,THANJAVUR,13.35
NANDESARI,TIRUCHENGODE,9.85
NANDESARI,TIRUPUR,9.85
NANDESARI,TRICHY,10.45
NANDESARI,ALLEPPEY,14.4
NANDESARI,CALICUT,13.45
NANDESARI,KALAMASSERY,12
NANDESARI,KANNUR,10.45
NANDESARI,KOTTAYAM,12.9
NANDESARI,MANJERI,13.45
NANDESARI,PERUMBAVOOR,12.8
NANDESARI,SHORANUR,11.05
NANDESARI,TRICHUR,11.7
NANDESARI,TRIVANDRUM,14.7
NANDESARI,DINDIGUL,10.75
NANDESARI,MADURAI,10.2
NANDESARI,NAGERCOIL,13.2
NANDESARI,RAJAPALAYAM,11.7
NANDESARI,SIVAKASI,10.45
NANDESARI,TIRUNELVELI,11.35
NANDESARI,TUTICORIN,11
NANDESARI,ALAMPUR,10.2
NANDESARI,BALASORE,14.25
NANDESARI,BERHAMPUR,14.6
NANDESARI,BHUBANESWAR,12.8
NANDESARI,BISHNUPUR-KOLKATTA,12.1
NANDESARI,BURDWAN,11.8
NANDESARI,CUTTACK,11.4
NANDESARI,DANKUNI,10.95
NANDESARI,DEOGHAR,13.35
NANDESARI,DURGAPUR,13.65
NANDESARI,GUWAHATI,19.5
NANDESARI,HALDIA,13.75
NANDESARI,HOWRAH,10.8
NANDESARI,JAIGAON - BHUTAN,26.3
NANDESARI,JAMSHEDPUR,12.8
NANDESARI,KALYANI,12.4
NANDESARI,KHARAGPUR,10.8
NANDESARI,KOLKATA TR,10.8
NANDESARI,KOLKATA(B T ROAD),11.7
NANDESARI,KOLKATA-CENTRAL,11.7
NANDESARI,KOLKATA-SOUTH,12
NANDESARI,MALDA,14.3
NANDESARI,PATNA,10.5
NANDESARI,RANCHI,14
NANDESARI,RANCHI DELIVERY,14
NANDESARI,RAXAUL,12.8
NANDESARI,SAMBALPUR,11.4
NANDESARI,SANTIPUR,12.36
NANDESARI,SILIGURI,18.1
NANDESARI,CHIKMAGALUR,9.85
NANDESARI,DODDABALLAPUR - BNG,8.6
NANDESARI,HASSAN,9.85
NANDESARI,HINDUPUR,9.2
NANDESARI,HOSKOTE,8.6
NANDESARI,K R PURAM,8.6
NANDESARI,KOLAR,8.1
NANDESARI,NELAMANGALA (BKG & DLY),7.65
NANDESARI,NELAMANGALA CENTRAL CELL,7.65
NANDESARI,PEENYA,8.3
NANDESARI,RAJAJINAGAR,8.3
NANDESARI,TUMKUR,8.85
NANDESARI,TUMKUR INDUSTRIAL AREA,8.85
NANDESARI,BIDADI,8.85
NANDESARI,BOMMASANDRA,8.6
NANDESARI,HAROHALLI - BANGALORE,8.85
NANDESARI,HOSUR,8.85
NANDESARI,HOSUR INDUSTRIAL AREA,8.6
NANDESARI,JIGANI,8.6
NANDESARI,KANAKAPURA ROAD - BNG,8.6
NANDESARI,LALBAGH ROAD,8.6
NANDESARI,BAIKAMPADY - MNG,10.45
NANDESARI,KARKALA,9.85
NANDESARI,KUNDAPUR,9.85
NANDESARI,KUSHALNAGAR – KODAGU,10.45
NANDESARI,MANDYA,8.6
NANDESARI,MANGALORE,9.55
NANDESARI,MYSORE,8.85
NANDESARI,MYSORE - INDUSTRIAL AREA,8.15
NANDESARI,PUTTUR,9.8
NANDESARI,RAMANAGARA,8.6
NANDESARI,UDUPI,9.85
NANDESARI,BAGALAKOTE - NORTH KAR,9.55
NANDESARI,BELGAUM,8.85
NANDESARI,BELGAUM INDL ESTATE,8.85
NANDESARI,BELLARY,10.2
NANDESARI,BHATKAL,9.05
NANDESARI,BIDAR,11
NANDESARI,BIJAPUR,10.45
NANDESARI,CHITRADURGA,9.55
NANDESARI,DAVANAGERE,9.55
NANDESARI,GADAG,8.85
NANDESARI,GANGAVATI,10.2
NANDESARI,GOKAK,11.2
NANDESARI,GULBARGA,11
NANDESARI,HOSPET,10.2
NANDESARI,HUBLI – TARIHAL,7.65
NANDESARI,HUBLI CITY,7.65
NANDESARI,HUBLI INDL AREA,7.65
NANDESARI,KARWAR,10.75
NANDESARI,KOPPAL,9.55
NANDESARI,KUMTA,10.2
NANDESARI,MACHHE INDUSTRIAL,10.45
NANDESARI,RABAKAVI - BANATTI,10.2
NANDESARI,RAICHUR,10.2
NANDESARI,RANEBENNUR,8.85
NANDESARI,SHIMOGA,10.2
NANDESARI,SINDHNOOR,10.45
NANDESARI,SIRSI,9.55
NANDESARI,AMBERNATH,4.7
NANDESARI,DAPODA,4.7
NANDESARI,DOMBIVLI,5
NANDESARI,MURBAD,5.3
NANDESARI,THANA,4.7
NANDESARI,VASIND,6.55
NANDESARI,WADA,4.45
NANDESARI,ANDHERI,4.7
NANDESARI,BHANDUP,4.45
NANDESARI,BOISAR,3.85
NANDESARI,DAHANU,4.1
NANDESARI,GENESIS,3.45
NANDESARI,GOREGOAN,6.45
NANDESARI,MIRA ROAD,4.1
NANDESARI,MUMBAI,4.7
NANDESARI,PALGHAR,3.85
NANDESARI,VASAI EAST,4.1
NANDESARI,VASAI HIGHWAY,4.1
NANDESARI,WADALA - MUMBAI,4.7
NANDESARI,DRONAGIRI,5
NANDESARI,KALAMBOLI,4.7
NANDESARI,KHOPOLI,5
NANDESARI,MAHAPE,4.7
NANDESARI,PATALGANGA,5.6
NANDESARI,TALOJA,4.7
NANDESARI,BHOPAL,5
NANDESARI,DEWAS (TOWN),4.45
NANDESARI,DEWAS NAKA,3.5
NANDESARI,INDORE CITY,3.85
NANDESARI,LASUDIA,3.5
NANDESARI,MANDIDEEP,4.7
NANDESARI,PITHAMPUR,4.45
NANDESARI,UJJAIN,3.8
NANDESARI,AKOLA,9.7
NANDESARI,AMRAVATI,8.85
NANDESARI,BHANDARA,8.85
NANDESARI,BHILAI,9.2
NANDESARI,BILASPUR,10.95
NANDESARI,BUTIBORI,8.6
NANDESARI,CHANDRAPUR,8.85
NANDESARI,CHHINDWARA,8.85
NANDESARI,GANDHIBAGH-NGP,7.2
NANDESARI,JABALPUR,6.95
NANDESARI,KHAMGAON,9.2
NANDESARI,MALKAPUR,10.5
NANDESARI,NAGPUR (WADI),7.65
NANDESARI,NAGPUR CITY,8.6
NANDESARI,NAGPUR CIY FR,8.6
NANDESARI,NAGPUR WADDHAMNA,6.95
NANDESARI,RAIPUR,9.2
NANDESARI,ALIPUR BRANCH,6.35
NANDESARI,DELHI (RAMA ROAD),6.05
NANDESARI,DELHI EAST,6.05
NANDESARI,FARIDABAD,6.05
NANDESARI,FARIDABAD FR,6.05
NANDESARI,KUNDLI BRANCH,5.85
NANDESARI,OKHLA-1,6.05
NANDESARI,ROHTAK,6.7
NANDESARI,SONEPAT,6.35
NANDESARI,TIKRI BORDER,6.35
NANDESARI,AJMER,7.8
NANDESARI,ALWAR,6.45
NANDESARI,BAGRU-JAIPUR,8.1
NANDESARI,BAIS GODAM,6.25
NANDESARI,BHIWADI - RAJASTHAN,5.75
NANDESARI,BIKANER,7.05
NANDESARI,DELHI HIGHWAY (JAIPUR) DLY,5.6
NANDESARI,DHARUHERA,4.9
NANDESARI,DHARUHERA FR,4.9
NANDESARI,GGNDLY,5.05
NANDESARI,GURGAON BKG & DLY,5.75
NANDESARI,JAIPUR,5.6
NANDESARI,MANESAR,6.05
NANDESARI,NEEMRANA,6.05
NANDESARI,SITAPURA - JAIPUR,6.7
NANDESARI,TRANSPORT NAGAR JAIPUR,7.3
NANDESARI,AMBALA CITY,6.7
NANDESARI,AMRITSAR,9.2
NANDESARI,BADDI (HIMACHAL PRADESH),8.05
NANDESARI,HISAR,7.4
NANDESARI,JAGADHRI,8.85
NANDESARI,JALANDHAR FR,7.65
NANDESARI,JAMMU,11.35
NANDESARI,KALA-AMB,8.6
NANDESARI,KARNAL,8.3
NANDESARI,LUDHIANA,8.05
NANDESARI,NALAGARH,8.05
NANDESARI,PANCHKULA BRANCH,6.95
NANDESARI,PANIPAT,8.3
NANDESARI,PARWANOO,8.6
NANDESARI,PATIALA,8.6
NANDESARI,SOLAN,8.85
NANDESARI,SRINAGAR,16.7
NANDESARI,ALLAHABAD,10.2
NANDESARI,BARABANKI,8.05
NANDESARI,GHAZIPUR FR,8.05
NANDESARI,GORAKHPUR,10.1
NANDESARI,KANNAUJ FR,7.4
NANDESARI,KANPUR,7.4
NANDESARI,LUCKNOW,8.05
NANDESARI,SHAHJHANPUR FR,8.85
NANDESARI,VARANASI,10.45
NANDESARI,AGRA,8.05
NANDESARI,ALIGARH FR,8.9
NANDESARI,FIROZABAD FR,8.9
NANDESARI,GAJRAULA,7.55
NANDESARI,GHAZIABAD,6.95
NANDESARI,GREATER NOIDA,6.35
NANDESARI,GWALIOR,6.35
NANDESARI,MATHURA,8.6
NANDESARI,MEERUT,7.4
NANDESARI,NOIDA,6.35
NANDESARI,BAREILLY,8.85
NANDESARI,DEHRADUN,8.6
NANDESARI,HARIDWAR,8.3
NANDESARI,KASHIPUR,8.6
NANDESARI,MORADABAD,8.3
NANDESARI,ROORKEE,8.3
NANDESARI,RUDRAPUR,8.3
NANDESARI,SAHARANPUR,8.85
NANDESARI,SELAQUI,8.6
NANDESARI,SITARGANJ,8.3
NANDESARI,ICHALKARANJI,8.6
NANDESARI,KAGAL,8.3
NANDESARI,KARAD,8.6
NANDESARI,KOLHAPUR,6.95
NANDESARI,LOTE,5.75
NANDESARI,MADGAON,9.55
NANDESARI,MAHAD MIDC,5.45
NANDESARI,MAPUCA,8.05
NANDESARI,PONDA,8.05
NANDESARI,RATNAGIRI,9.2
NANDESARI,ROHA,5.45
NANDESARI,SANGLI,8.3
NANDESARI,SATARA,8.6
NANDESARI,SHINOLI,4.7
NANDESARI,SOLAPUR,8.05
NANDESARI,TEMBHURNI,8.05
NANDESARI,VERNA-GOA,8.05
NANDESARI,AHEMADNAGAR,6.35
NANDESARI,AURANGABAD (WALUJ) MIDC,5.15
NANDESARI,AURANGABAD CITY- CHIKALTHANA,5.75
NANDESARI,DHULE,7.65
NANDESARI,GONDHE,5.45
NANDESARI,JALGAON,6.95
NANDESARI,JALNA,7.65
NANDESARI,LATUR,10.45
NANDESARI,MALEGAON,6.35
NANDESARI,NANDED,10.35
NANDESARI,NASIK,4.2
NANDESARI,SINNER,4.2
NANDESARI,ALANDI,6.05
NANDESARI,CHAKAN CENTRAL CELL,6.35
NANDESARI,HINJEWADI,6.35
NANDESARI,KHALUMBRE - CHAKAN,6.05
NANDESARI,LONAVALA,6.95
NANDESARI,NIGDI,6.35
NANDESARI,PIRANGUT,6.35
NANDESARI,RANJANGAON,6.35
NANDESARI,TALEGAON (BKG & DLY),6.05
NANDESARI,BARAMATI,8.3
NANDESARI,KHED SHIVAPUR,6.35
NANDESARI,KURKUMBH,8.3
NANDESARI,PHURSUNGHI,6.7
NANDESARI,PHURSUNGI DELIVERY,5.45
NANDESARI,PUNE CITY,6.35
NANDESARI,SHIRVAL,6.7
NANDESARI,SINHAGAD ROAD,6.35
NANDESARI,WAGHOLI,6.35
NANDESARI,BHUJ,3.85
NANDESARI,GANDHIDHAM,2.8
NANDESARI,GANDHIDHAM CITY,3.5
NANDESARI,MANDVI,4.1
NANDESARI,MUNDRA,3.85
NANDESARI,ATIKA (RAJKOT),2.4
NANDESARI,BHAKTINAGAR,2.4
NANDESARI,BHAVNAGAR,1.95
NANDESARI,DARED,3.25
NANDESARI,GONDAL,3.25
NANDESARI,JAMNAGAR,3.25
NANDESARI,JAMNAGAR - SHANKARTEKRI,3.25
NANDESARI,JETPUR,3.25
NANDESARI,JUNAGADH-SABALPUR,3.5
NANDESARI,MAHUVA,3.5
NANDESARI,METODA,2.8
NANDESARI,MORBI,3.5
NANDESARI,NAVAGAM (BHAVNAGAR),1.9
NANDESARI,PIPAVAV,3.85
NANDESARI,PORBANDAR,3.85
NANDESARI,RUDANAGAR BRANCH,1.9
NANDESARI,SHAPAR,2.8
NANDESARI,SIHOR,2.8
NANDESARI,THANGADH,3.25
NANDESARI,TRAJPAR (MORBI),3.25
NANDESARI,VAVDI-RAJKOT,2.8
NANDESARI,VERAVAL,3.85
NANDESARI,ANKLESHWAR,1.55
NANDESARI,BHARUCH,2.25
NANDESARI,DAHEJ,3.5
NANDESARI,JHAGADIA,2.8
NANDESARI,KIM,2.3
NANDESARI,PANOLI,2.2
NANDESARI,BILIMORA,3.5
NANDESARI,HAZIRA,2.4
NANDESARI,KADODARA BRANCH,2.4
NANDESARI,NAVSARI,2.8
NANDESARI,PALSANA,2.4
NANDESARI,SACHIN,2.8
NANDESARI,SAROLI,1.55
NANDESARI,SURAT CITY,2.8
NANDESARI,UNN,2.8
NANDESARI,DADRA NAGAR HAVELI,3.25
NANDESARI,DAMAN DELIVERY UT,3.25
NANDESARI,PARDI,3.5
NANDESARI,SARIGAM,3.25
NANDESARI,SILVASSA,2.8
NANDESARI,UMARGAON,2.8
NANDESARI,VALSAD,3.25
NANDESARI,VAPI DELIVERY,2.3
PADRA (DHABASA),ASLALI BRANCH,1.9
PADRA (DHABASA),GOBLEJ BKG & DLY,1.95
PADRA (DHABASA),KATHWADA,1.85
PADRA (DHABASA),KUBADTHAL FR,2.3
PADRA (DHABASA),NADIAD,2.05
PADRA (DHABASA),NARODA,1.9
PADRA (DHABASA),NAROL,1.8
PADRA (DHABASA),ODHAV,1.8
PADRA (DHABASA),RAKHIAL,1.85
PADRA (DHABASA),SARANGPUR,1.85
PADRA (DHABASA),VATVA,1.8
PADRA (DHABASA),CHANGODAR,1.75
PADRA (DHABASA),CHHATRAL (N.G.),1.75
PADRA (DHABASA),DHOLKA,1.75
PADRA (DHABASA),GANDHINAGAR,1.95
PADRA (DHABASA),HIMATNAGAR,2.1
PADRA (DHABASA),KALOL (N.G.),2.25
PADRA (DHABASA),MEHSANA (N.G.),2.2
PADRA (DHABASA),PALANPUR,2.8
PADRA (DHABASA),SANAND,1.9
PADRA (DHABASA),SANTEJ,1.9
PADRA (DHABASA),SARKHEJ,1.85
PADRA (DHABASA),SIDHPUR,2.8
PADRA (DHABASA),SURENDRANAGAR,2.3
PADRA (DHABASA),ABU ROAD,3.5
PADRA (DHABASA),BHILWARA FR,5.4
PADRA (DHABASA),CHITTORGARH  FR,6.15
PADRA (DHABASA),JODHPUR,4.45
PADRA (DHABASA),KOTA (RAJASTAN) FR,6.8
PADRA (DHABASA),PALI,4.15
PADRA (DHABASA),UDAIPUR,3.85
PADRA (DHABASA),CHITTOOR,11
PADRA (DHABASA),CUDDAPAH,11
PADRA (DHABASA),ELURU,9.55
PADRA (DHABASA),GAJUWAKA,10.75
PADRA (DHABASA),GUDIVADA,6.4
PADRA (DHABASA),GUNTUR,9.55
PADRA (DHABASA),KAKINADA,10.75
PADRA (DHABASA),NELLORE,10.45
PADRA (DHABASA),ONGOLE,9.85
PADRA (DHABASA),PARAWADA,11.8
PADRA (DHABASA),RAJAHMUNDRY CITY,10.75
PADRA (DHABASA),SRIKAKULAM,12.25
PADRA (DHABASA),TIRUPATHI,10.45
PADRA (DHABASA),VIJAYAWADA,8.05
PADRA (DHABASA),VIZIANAGARAM,11.7
PADRA (DHABASA),ADILABAD,8.35
PADRA (DHABASA),ANANTAPURAM,11.7
PADRA (DHABASA),AUTONAGAR-HYD,8.3
PADRA (DHABASA),BAHADURPALLY BOOKING,7.4
PADRA (DHABASA),BAHADURPALLY DELIVERY,7.4
PADRA (DHABASA),BALANAGAR,8.05
PADRA (DHABASA),BOLLARAM,8.05
PADRA (DHABASA),CHERLAPALLY,7.25
PADRA (DHABASA),DIWANDEVDI,8.05
PADRA (DHABASA),HUBSIGUDA,6.95
PADRA (DHABASA),HYDERABAD CENTRAL CELL,7.4
PADRA (DHABASA),JEEDIMETLA,8.05
PADRA (DHABASA),KARIMNAGAR,9.55
PADRA (DHABASA),KHAMMAM,9.85
PADRA (DHABASA),KOTHUR,8.3
PADRA (DHABASA),KURNOOL,10.2
PADRA (DHABASA),NIZAMABAD,9.55
PADRA (DHABASA),PATANCHERU,8.05
PADRA (DHABASA),SECUNDERABAD,8.05
PADRA (DHABASA),WARANGAL,9.2
PADRA (DHABASA),BARODA - KARELIBAUG,1.1
PADRA (DHABASA),DASHRATH,0.7
PADRA (DHABASA),GODHRA PANCHMAHAL,1.2
PADRA (DHABASA),GOLDEN BRANCH,1.1
PADRA (DHABASA),HALOL (GIDC),1.2
PADRA (DHABASA),JAROD,1.1
PADRA (DHABASA),MAKARPURA,1.1
PADRA (DHABASA),MANJUSAR,1
PADRA (DHABASA),NANDESARI,0.95
PADRA (DHABASA),PADRA (DHABASA),0.95
PADRA (DHABASA),POR,1.15
PADRA (DHABASA),V V NAGAR,1.1
PADRA (DHABASA),WAGHODIA,1.1
PADRA (DHABASA),AMBATTUR-CHENNAI,9.55
PADRA (DHABASA),BROADWAY - CHENNAI,9.85
PADRA (DHABASA),GUINDY-CHENNAI,9.85
PADRA (DHABASA),GUMMIDIPOONDI - CHENNAI,10.45
PADRA (DHABASA),PALLAVARAM - CHENNAI,6.95
PADRA (DHABASA),PARIVAKKAM-CHENNAI,8.85
PADRA (DHABASA),REDHILLS - CHENNAI,9.25
PADRA (DHABASA),SRICITY - TADA,11.1
PADRA (DHABASA),THIRUVALLUR - CHE,8.7
PADRA (DHABASA),AMBUR,10.45
PADRA (DHABASA),CUDDALORE,10.2
PADRA (DHABASA),KELAMBAKKAM,10
PADRA (DHABASA),MARAIMALAI NAGAR - CHE,10.45
PADRA (DHABASA),ORAGADAM-CHE,8.6
PADRA (DHABASA),PANRUTI,8.25
PADRA (DHABASA),PERUNGUDI,10.2
PADRA (DHABASA),PONDICHERRY,11
PADRA (DHABASA),RANIPET,10.75
PADRA (DHABASA),SRIPERUMBUDUR,9.85
PADRA (DHABASA),THIRUBHUVANAI,10.3
PADRA (DHABASA),THIRUVNNAMALAI,8.6
PADRA (DHABASA),BARGUR,9
PADRA (DHABASA),COIMBATORE BRANCH,10.2
PADRA (DHABASA),DHARMAPURI,10
PADRA (DHABASA),ERODE,9.85
PADRA (DHABASA),KANJIKODE,12
PADRA (DHABASA),KARAIKAL,13.9
PADRA (DHABASA),KARUR,10.45
PADRA (DHABASA),KOMARAPALAYAM,9.85
PADRA (DHABASA),KOVILPATTI,11.35
PADRA (DHABASA),KUMBAKONAM,8.85
PADRA (DHABASA),METTUR DAM,9.85
PADRA (DHABASA),NEELAMBUR,10.2
PADRA (DHABASA),PERUNDURAI SIPCOT,10.2
PADRA (DHABASA),POLLACHI,11.45
PADRA (DHABASA),PUDUKKOTTAI,12.9
PADRA (DHABASA),SALEM,8.6
PADRA (DHABASA),THANJAVUR,13.65
PADRA (DHABASA),TIRUCHENGODE,9.85
PADRA (DHABASA),TIRUPUR,10.2
PADRA (DHABASA),TRICHY,10.75
PADRA (DHABASA),ALLEPPEY,14.4
PADRA (DHABASA),CALICUT,13.8
PADRA (DHABASA),KALAMASSERY,12
PADRA (DHABASA),KANNUR,10.45
PADRA (DHABASA),KOTTAYAM,13.2
PADRA (DHABASA),MANJERI,13.8
PADRA (DHABASA),PERUMBAVOOR,12.8
PADRA (DHABASA),SHORANUR,11.05
PADRA (DHABASA),TRICHUR,11.7
PADRA (DHABASA),TRIVANDRUM,14.7
PADRA (DHABASA),DINDIGUL,10.75
PADRA (DHABASA),MADURAI,10.2
PADRA (DHABASA),NAGERCOIL,13.2
PADRA (DHABASA),RAJAPALAYAM,11.7
PADRA (DHABASA),SIVAKASI,10.75
PADRA (DHABASA),TIRUNELVELI,11.7
PADRA (DHABASA),TUTICORIN,11.35
PADRA (DHABASA),ALAMPUR,10.3
PADRA (DHABASA),BALASORE,14.25
PADRA (DHABASA),BERHAMPUR,14.6
PADRA (DHABASA),BHUBANESWAR,12.8
PADRA (DHABASA),BISHNUPUR-KOLKATTA,12.1
PADRA (DHABASA),BURDWAN,11.8
PADRA (DHABASA),CUTTACK,11.4
PADRA (DHABASA),DANKUNI,10.95
PADRA (DHABASA),DEOGHAR,13.35
PADRA (DHABASA),DURGAPUR,13.85
PADRA (DHABASA),GUWAHATI,19.8
PADRA (DHABASA),HALDIA,13.9
PADRA (DHABASA),HOWRAH,11.05
PADRA (DHABASA),JAIGAON - BHUTAN,26.3
PADRA (DHABASA),JAMSHEDPUR,12.8
PADRA (DHABASA),KALYANI,12.4
PADRA (DHABASA),KHARAGPUR,10.8
PADRA (DHABASA),KOLKATA TR,10.8
PADRA (DHABASA),KOLKATA(B T ROAD),12
PADRA (DHABASA),KOLKATA-CENTRAL,12
PADRA (DHABASA),KOLKATA-SOUTH,12.25
PADRA (DHABASA),MALDA,14.3
PADRA (DHABASA),PATNA,10.5
PADRA (DHABASA),RANCHI,14
PADRA (DHABASA),RANCHI DELIVERY,14
PADRA (DHABASA),RAXAUL,12.8
PADRA (DHABASA),SAMBALPUR,11.4
PADRA (DHABASA),SANTIPUR,12.36
PADRA (DHABASA),SILIGURI,18.1
PADRA (DHABASA),CHIKMAGALUR,9.85
PADRA (DHABASA),DODDABALLAPUR - BNG,8.6
PADRA (DHABASA),HASSAN,9.85
PADRA (DHABASA),HINDUPUR,9.2
PADRA (DHABASA),HOSKOTE,8.6
PADRA (DHABASA),K R PURAM,8.6
PADRA (DHABASA),KOLAR,8.2
PADRA (DHABASA),NELAMANGALA (BKG & DLY),8.05
PADRA (DHABASA),NELAMANGALA CENTRAL CELL,8.05
PADRA (DHABASA),PEENYA,8.3
PADRA (DHABASA),RAJAJINAGAR,8.6
PADRA (DHABASA),TUMKUR,8.85
PADRA (DHABASA),TUMKUR INDUSTRIAL AREA,8.85
PADRA (DHABASA),BIDADI,9.2
PADRA (DHABASA),BOMMASANDRA,8.6
PADRA (DHABASA),HAROHALLI - BANGALORE,9.2
PADRA (DHABASA),HOSUR,8.85
PADRA (DHABASA),HOSUR INDUSTRIAL AREA,8.6
PADRA (DHABASA),JIGANI,8.6
PADRA (DHABASA),KANAKAPURA ROAD - BNG,8.6
PADRA (DHABASA),LALBAGH ROAD,8.6
PADRA (DHABASA),BAIKAMPADY - MNG,10.45
PADRA (DHABASA),KARKALA,9.95
PADRA (DHABASA),KUNDAPUR,9.95
PADRA (DHABASA),KUSHALNAGAR – KODAGU,10.45
PADRA (DHABASA),MANDYA,8.6
PADRA (DHABASA),MANGALORE,9.55
PADRA (DHABASA),MYSORE,9.2
PADRA (DHABASA),MYSORE - INDUSTRIAL AREA,8.25
PADRA (DHABASA),PUTTUR,9.9
PADRA (DHABASA),RAMANAGARA,8.6
PADRA (DHABASA),UDUPI,9.85
PADRA (DHABASA),BAGALAKOTE - NORTH KAR,9.85
PADRA (DHABASA),BELGAUM,9.2
PADRA (DHABASA),BELGAUM INDL ESTATE,9.2
PADRA (DHABASA),BELLARY,10.45
PADRA (DHABASA),BHATKAL,9.35
PADRA (DHABASA),BIDAR,11.35
PADRA (DHABASA),BIJAPUR,10.75
PADRA (DHABASA),CHITRADURGA,9.55
PADRA (DHABASA),DAVANAGERE,9.55
PADRA (DHABASA),GADAG,8.85
PADRA (DHABASA),GANGAVATI,10.2
PADRA (DHABASA),GOKAK,11.3
PADRA (DHABASA),GULBARGA,11
PADRA (DHABASA),HOSPET,10.45
PADRA (DHABASA),HUBLI – TARIHAL,8.05
PADRA (DHABASA),HUBLI CITY,7.65
PADRA (DHABASA),HUBLI INDL AREA,7.65
PADRA (DHABASA),KARWAR,11
PADRA (DHABASA),KOPPAL,9.85
PADRA (DHABASA),KUMTA,10.2
