Bkg Branch,Delivery Branch,Card Rate
GHAZIPUR FR,GENESIS,8.6
GHAZIPUR FR,GOREGOAN,10.75
GHAZIPUR FR,MIRA ROAD,9.85
GHAZIPUR FR,MUMBAI,10.45
GHAZIPUR FR,PALGHAR,9.55
GHAZIPUR FR,VASAI EAST,9.85
GHAZIPUR FR,VASAI HIGHWAY,9.85
GHAZIPUR FR,WADALA - MUMBAI,10.45
GHAZIPUR FR,DRONAGIRI,10.75
GHAZIPUR FR,KALAMBOLI,10.2
GHAZIPUR FR,KHOPOLI,10.45
GHAZIPUR FR,MAHAPE,9.85
GHAZIPUR FR,PATALGANGA,12
GHAZIPUR FR,TALOJA,10.2
GHAZIPUR FR,BHOPAL,10.45
GHAZIPUR FR,DEWAS (TOWN),9.85
GHAZIPUR FR,DEWAS NAKA,8.6
GHAZIPUR FR,INDORE CITY,9.55
GHAZIPUR FR,LASUDIA,8.6
GHAZIPUR FR,MANDIDEEP,10.2
GHAZIPUR FR,PITHAMPUR,9.85
GHAZIPUR FR,UJJAIN,3.8
GHAZIPUR FR,AKOLA,11.4
GHAZIPUR FR,AMRAVATI,12.25
GHAZIPUR FR,BHANDARA,12.25
GHAZIPUR FR,BHILAI,12.6
GHAZIPUR FR,BILASPUR,14
GHAZIPUR FR,BUTIBORI,1.8
GHAZIPUR FR,CHANDRAPUR,12.6
GHAZIPUR FR,CHHINDWARA,12.25
GHAZIPUR FR,GANDHIBAGH-NGP,10
GHAZIPUR FR,JABALPUR,12.25
GHAZIPUR FR,KHAMGAON,12.9
GHAZIPUR FR,MALKAPUR,14.15
GHAZIPUR FR,NAGPUR (WADI),11
GHAZIPUR FR,NAGPUR CITY,12
GHAZIPUR FR,NAGPUR CIY FR,12
GHAZIPUR FR,NAGPUR WADDHAMNA,10.45
GHAZIPUR FR,RAIPUR,12.25
GHAZIPUR FR,ALIPUR BRANCH,6.2
GHAZIPUR FR,DELHI (RAMA ROAD),6.2
GHAZIPUR FR,DELHI EAST,6.2
GHAZIPUR FR,FARIDABAD,5.85
GHAZIPUR FR,FARIDABAD FR,1.75
GHAZIPUR FR,KUNDLI BRANCH,3.95
GHAZIPUR FR,OKHLA-1,6.2
GHAZIPUR FR,ROHTAK,6.2
GHAZIPUR FR,SONEPAT,6.2
GHAZIPUR FR,TIKRI BORDER,6.2
GHAZIPUR FR,AJMER,7.65
GHAZIPUR FR,ALWAR,6.05
GHAZIPUR FR,BAGRU-JAIPUR,6.2
GHAZIPUR FR,BAIS GODAM,7.6
GHAZIPUR FR,BHIWADI - RAJASTHAN,5.6
GHAZIPUR FR,BIKANER,9.55
GHAZIPUR FR,DELHI HIGHWAY (JAIPUR) DLY,6.95
GHAZIPUR FR,DHARUHERA,6.45
GHAZIPUR FR,DHARUHERA FR,6.45
GHAZIPUR FR,GGNDLY,2.95
GHAZIPUR FR,GURGAON BKG & DLY,5.6
GHAZIPUR FR,JAIPUR,6.95
GHAZIPUR FR,MANESAR,5.85
GHAZIPUR FR,NEEMRANA,5.85
GHAZIPUR FR,SITAPURA - JAIPUR,6.05
GHAZIPUR FR,TRANSPORT NAGAR JAIPUR,5.45
GHAZIPUR FR,AMBALA CITY,6.45
GHAZIPUR FR,AMRITSAR,9.55
GHAZIPUR FR,BADDI (HIMACHAL PRADESH),6.8
GHAZIPUR FR,HISAR,7.5
GHAZIPUR FR,JAGADHRI,8.35
GHAZIPUR FR,JALANDHAR FR,8.1
GHAZIPUR FR,JAMMU,11
GHAZIPUR FR,KALA-AMB,8.35
GHAZIPUR FR,KARNAL,6.45
GHAZIPUR FR,LUDHIANA,7.05
GHAZIPUR FR,NALAGARH,7.8
GHAZIPUR FR,PANCHKULA BRANCH,6.45
GHAZIPUR FR,PANIPAT,6.45
GHAZIPUR FR,PARWANOO,8.35
GHAZIPUR FR,PATIALA,8.35
GHAZIPUR FR,SOLAN,8.65
GHAZIPUR FR,SRINAGAR,14.75
GHAZIPUR FR,ALLAHABAD,1.75
GHAZIPUR FR,BARABANKI,3.5
GHAZIPUR FR,GHAZIPUR FR,3.5
GHAZIPUR FR,GORAKHPUR,5.6
GHAZIPUR FR,KANNAUJ FR,4.45
GHAZIPUR FR,KANPUR,4.45
GHAZIPUR FR,LUCKNOW,3.5
GHAZIPUR FR,SHAHJHANPUR FR,7.05
GHAZIPUR FR,VARANASI,4.7
GHAZIPUR FR,AGRA,5
GHAZIPUR FR,ALIGARH FR,5.9
GHAZIPUR FR,FIROZABAD FR,5.9
GHAZIPUR FR,GAJRAULA,5.65
GHAZIPUR FR,GHAZIABAD,6.2
GHAZIPUR FR,GREATER NOIDA,6.2
GHAZIPUR FR,GWALIOR,11.65
GHAZIPUR FR,MATHURA,6.8
GHAZIPUR FR,MEERUT,5.85
GHAZIPUR FR,NOIDA,6.2
GHAZIPUR FR,BAREILLY,7.05
GHAZIPUR FR,DEHRADUN,8.1
GHAZIPUR FR,HARIDWAR,6.8
GHAZIPUR FR,KASHIPUR,8.35
GHAZIPUR FR,MORADABAD,6.45
GHAZIPUR FR,ROORKEE,6.8
GHAZIPUR FR,RUDRAPUR,6.8
GHAZIPUR FR,SAHARANPUR,7.5
GHAZIPUR FR,SELAQUI,8.1
GHAZIPUR FR,SITARGANJ,8.1
GHAZIPUR FR,ICHALKARANJI,12
GHAZIPUR FR,KAGAL,12
GHAZIPUR FR,KARAD,12.25
GHAZIPUR FR,KOLHAPUR,12.25
GHAZIPUR FR,LOTE,11.7
GHAZIPUR FR,MADGAON,13.45
GHAZIPUR FR,MAHAD MIDC,11.35
GHAZIPUR FR,MAPUCA,14.4
GHAZIPUR FR,PONDA,14.4
GHAZIPUR FR,RATNAGIRI,14.1
GHAZIPUR FR,ROHA,11
GHAZIPUR FR,SANGLI,12.9
GHAZIPUR FR,SATARA,12.25
GHAZIPUR FR,SHINOLI,12.25
GHAZIPUR FR,SOLAPUR,12.6
GHAZIPUR FR,TEMBHURNI,12.25
GHAZIPUR FR,VERNA-GOA,14.4
GHAZIPUR FR,AHEMADNAGAR,11
GHAZIPUR FR,AURANGABAD (WALUJ) MIDC,11
GHAZIPUR FR,AURANGABAD CITY- CHIKALTHANA,12
GHAZIPUR FR,DHULE,11.35
GHAZIPUR FR,GONDHE,11.35
GHAZIPUR FR,JALGAON,12
GHAZIPUR FR,JALNA,11.35
GHAZIPUR FR,LATUR,13.15
GHAZIPUR FR,MALEGAON,10.2
GHAZIPUR FR,NANDED,14.95
GHAZIPUR FR,NASIK,10.2
GHAZIPUR FR,SINNER,10.2
GHAZIPUR FR,ALANDI,10.8
GHAZIPUR FR,CHAKAN CENTRAL CELL,11
GHAZIPUR FR,HINJEWADI,11
GHAZIPUR FR,LONAVALA,12
GHAZIPUR FR,NIGDI,11
GHAZIPUR FR,PIRANGUT,11
GHAZIPUR FR,RANJANGAON,11
GHAZIPUR FR,TALEGAON (BKG & DLY),11
GHAZIPUR FR,BARAMATI,12.9
GHAZIPUR FR,KHED SHIVAPUR,11
GHAZIPUR FR,KURKUMBH,12.9
GHAZIPUR FR,PHURSUNGHI,11.35
GHAZIPUR FR,PHURSUNGI DELIVERY,11.35
GHAZIPUR FR,PUNE CITY,11
GHAZIPUR FR,SHIRVAL,11.35
GHAZIPUR FR,SINHAGAD ROAD,11
GHAZIPUR FR,WAGHOLI,11
GHAZIPUR FR,BHUJ,9.55
GHAZIPUR FR,GANDHIDHAM,8.85
GHAZIPUR FR,GANDHIDHAM CITY,9.55
GHAZIPUR FR,MANDVI,10.2
GHAZIPUR FR,MUNDRA,9.85
GHAZIPUR FR,ATIKA (RAJKOT),6.45
GHAZIPUR FR,BHAKTINAGAR,9.2
GHAZIPUR FR,BHAVNAGAR,8.85
GHAZIPUR FR,DARED,9.55
GHAZIPUR FR,GONDAL,9.55
GHAZIPUR FR,JAMNAGAR,9.55
GHAZIPUR FR,JAMNAGAR - SHANKARTEKRI,9.55
GHAZIPUR FR,JETPUR,9.55
GHAZIPUR FR,JUNAGADH-SABALPUR,9.85
GHAZIPUR FR,MAHUVA,10.2
GHAZIPUR FR,METODA,9.2
GHAZIPUR FR,MORBI,9.85
GHAZIPUR FR,NAVAGAM (BHAVNAGAR),8.85
GHAZIPUR FR,PIPAVAV,10.45
GHAZIPUR FR,PORBANDAR,10.2
GHAZIPUR FR,RUDANAGAR BRANCH,8.6
GHAZIPUR FR,SHAPAR,9.2
GHAZIPUR FR,SIHOR,9.55
GHAZIPUR FR,THANGADH,9.55
GHAZIPUR FR,TRAJPAR (MORBI),9.55
GHAZIPUR FR,VAVDI-RAJKOT,9.2
GHAZIPUR FR,VERAVAL,10.2
GHAZIPUR FR,ANKLESHWAR,8.6
GHAZIPUR FR,BHARUCH,9.55
GHAZIPUR FR,DAHEJ,10.45
GHAZIPUR FR,JHAGADIA,7.75
GHAZIPUR FR,KIM,9.55
GHAZIPUR FR,PANOLI,9.55
GHAZIPUR FR,BILIMORA,9.2
GHAZIPUR FR,HAZIRA,9.55
GHAZIPUR FR,KADODARA BRANCH,9.55
GHAZIPUR FR,NAVSARI,9.2
GHAZIPUR FR,PALSANA,9.55
GHAZIPUR FR,SACHIN,9.55
GHAZIPUR FR,SAROLI,8.85
GHAZIPUR FR,SURAT CITY,9.55
GHAZIPUR FR,UNN,9.55
GHAZIPUR FR,DADRA NAGAR HAVELI,8.6
GHAZIPUR FR,DAMAN DELIVERY UT,8.85
GHAZIPUR FR,PARDI,9.2
GHAZIPUR FR,SARIGAM,8.85
GHAZIPUR FR,SILVASSA,8.85
GHAZIPUR FR,UMARGAON,8.85
GHAZIPUR FR,VALSAD,9.2
GHAZIPUR FR,VAPI DELIVERY,8.3
GORAKHPUR,ASLALI BRANCH,9.05
GORAKHPUR,GOBLEJ BKG & DLY,2.85
GORAKHPUR,KATHWADA,9.3
GORAKHPUR,KUBADTHAL FR,9.85
GORAKHPUR,NADIAD,9.3
GORAKHPUR,NARODA,9.05
GORAKHPUR,NAROL,9.05
GORAKHPUR,ODHAV,9.05
GORAKHPUR,RAKHIAL,9.05
GORAKHPUR,SARANGPUR,9.3
GORAKHPUR,VATVA,9.05
GORAKHPUR,CHANGODAR,9.05
GORAKHPUR,CHHATRAL (N.G.),9.3
GORAKHPUR,DHOLKA,9.3
GORAKHPUR,GANDHINAGAR,9.3
GORAKHPUR,HIMATNAGAR,9.3
GORAKHPUR,KALOL (N.G.),9.3
GORAKHPUR,MEHSANA (N.G.),9.95
GORAKHPUR,PALANPUR,10.3
GORAKHPUR,SANAND,9.3
GORAKHPUR,SANTEJ,9.3
GORAKHPUR,SARKHEJ,9.05
GORAKHPUR,SIDHPUR,10.3
GORAKHPUR,SURENDRANAGAR,9.7
GORAKHPUR,ABU ROAD,10.3
GORAKHPUR,BHILWARA FR,12.4
GORAKHPUR,CHITTORGARH  FR,8.55
GORAKHPUR,JODHPUR,11.5
GORAKHPUR,KOTA (RAJASTAN) FR,9.3
GORAKHPUR,PALI,13
GORAKHPUR,UDAIPUR,10.85
GORAKHPUR,CHITTOOR,18.2
GORAKHPUR,CUDDAPAH,17.55
GORAKHPUR,ELURU,16.4
GORAKHPUR,GAJUWAKA,16.05
GORAKHPUR,GUDIVADA,16.95
GORAKHPUR,GUNTUR,16.05
GORAKHPUR,KAKINADA,16.05
GORAKHPUR,NELLORE,17.25
GORAKHPUR,ONGOLE,16.7
GORAKHPUR,PARAWADA,17.05
GORAKHPUR,RAJAHMUNDRY CITY,15.7
GORAKHPUR,SRIKAKULAM,18.8
GORAKHPUR,TIRUPATHI,16.4
GORAKHPUR,VIJAYAWADA,14.5
GORAKHPUR,VIZIANAGARAM,18.5
GORAKHPUR,ADILABAD,12.3
GORAKHPUR,ANANTAPURAM,18.8
GORAKHPUR,AUTONAGAR-HYD,14.25
GORAKHPUR,BAHADURPALLY BOOKING,12.7
GORAKHPUR,BAHADURPALLY DELIVERY,13.95
GORAKHPUR,BALANAGAR,13.65
GORAKHPUR,BOLLARAM,2.85
GORAKHPUR,CHERLAPALLY,14.65
GORAKHPUR,DIWANDEVDI,13.65
GORAKHPUR,HUBSIGUDA,2.85
GORAKHPUR,HYDERABAD CENTRAL CELL,13.95
GORAKHPUR,JEEDIMETLA,13.3
GORAKHPUR,KARIMNAGAR,15.15
GORAKHPUR,KHAMMAM,15.15
GORAKHPUR,KOTHUR,13.35
GORAKHPUR,KURNOOL,14.85
GORAKHPUR,NIZAMABAD,15.15
GORAKHPUR,PATANCHERU,13.65
GORAKHPUR,SECUNDERABAD,13.65
GORAKHPUR,WARANGAL,14.5
GORAKHPUR,BARODA - KARELIBAUG,9.3
GORAKHPUR,DASHRATH,8.7
GORAKHPUR,GODHRA PANCHMAHAL,9.3
GORAKHPUR,GOLDEN BRANCH,9.3
GORAKHPUR,HALOL (GIDC),9.3
GORAKHPUR,JAROD,9.3
GORAKHPUR,MAKARPURA,9.3
GORAKHPUR,MANJUSAR,9.3
GORAKHPUR,NANDESARI,9.3
GORAKHPUR,PADRA (DHABASA),9.3
GORAKHPUR,POR,9.3
GORAKHPUR,V V NAGAR,9.3
GORAKHPUR,WAGHODIA,9.3
GORAKHPUR,AMBATTUR-CHENNAI,15.15
GORAKHPUR,BROADWAY - CHENNAI,15.15
GORAKHPUR,GUINDY-CHENNAI,15.15
GORAKHPUR,GUMMIDIPOONDI - CHENNAI,15.7
GORAKHPUR,PALLAVARAM - CHENNAI,13.4
GORAKHPUR,PARIVAKKAM-CHENNAI,14.5
GORAKHPUR,REDHILLS - CHENNAI,13.9
GORAKHPUR,SRICITY - TADA,16.45
GORAKHPUR,THIRUVALLUR - CHE,13.85
GORAKHPUR,AMBUR,13.4
GORAKHPUR,CUDDALORE,16.95
GORAKHPUR,KELAMBAKKAM,14.5
GORAKHPUR,MARAIMALAI NAGAR - CHE,14.5
GORAKHPUR,ORAGADAM-CHE,16.05
GORAKHPUR,PANRUTI,16.15
GORAKHPUR,PERUNGUDI,2.85
GORAKHPUR,PONDICHERRY,15.7
GORAKHPUR,RANIPET,15.45
GORAKHPUR,SRIPERUMBUDUR,15.15
GORAKHPUR,THIRUBHUVANAI,15.9
GORAKHPUR,THIRUVNNAMALAI,13.95
GORAKHPUR,BARGUR,16.75
GORAKHPUR,COIMBATORE BRANCH,15.7
GORAKHPUR,DHARMAPURI,16.6
GORAKHPUR,ERODE,16.05
GORAKHPUR,KANJIKODE,17.85
GORAKHPUR,KARAIKAL,20.15
GORAKHPUR,KARUR,18.5
GORAKHPUR,KOMARAPALAYAM,16.7
GORAKHPUR,KOVILPATTI,18.5
GORAKHPUR,KUMBAKONAM,18.95
GORAKHPUR,METTUR DAM,16.4
GORAKHPUR,NEELAMBUR,15.7
GORAKHPUR,PERUNDURAI SIPCOT,18.2
GORAKHPUR,POLLACHI,17.35
GORAKHPUR,PUDUKKOTTAI,17.25
GORAKHPUR,SALEM,15.15
GORAKHPUR,THANJAVUR,19.9
GORAKHPUR,TIRUCHENGODE,16.05
GORAKHPUR,TIRUPUR,18.2
GORAKHPUR,TRICHY,16.7
GORAKHPUR,ALLEPPEY,20.35
GORAKHPUR,CALICUT,19.35
GORAKHPUR,KALAMASSERY,17.25
GORAKHPUR,KANNUR,15.55
GORAKHPUR,KOTTAYAM,18.5
GORAKHPUR,MANJERI,18.15
GORAKHPUR,PERUMBAVOOR,18.05
GORAKHPUR,SHORANUR,17.95
GORAKHPUR,TRICHUR,18.8
GORAKHPUR,TRIVANDRUM,19.65
GORAKHPUR,DINDIGUL,17.25
GORAKHPUR,MADURAI,16.05
GORAKHPUR,NAGERCOIL,18.2
GORAKHPUR,RAJAPALAYAM,18.2
GORAKHPUR,SIVAKASI,17.85
GORAKHPUR,TIRUNELVELI,18.5
GORAKHPUR,TUTICORIN,18.5
GORAKHPUR,ALAMPUR,12.3
GORAKHPUR,BALASORE,18.75
GORAKHPUR,BERHAMPUR,19.1
GORAKHPUR,BHUBANESWAR,15.05
GORAKHPUR,BISHNUPUR-KOLKATTA,11.85
GORAKHPUR,BURDWAN,11.55
GORAKHPUR,CUTTACK,15.9
GORAKHPUR,DANKUNI,10.75
GORAKHPUR,DEOGHAR,16.15
GORAKHPUR,DURGAPUR,14
GORAKHPUR,GUWAHATI,20.3
GORAKHPUR,HALDIA,14.05
GORAKHPUR,HOWRAH,14.15
GORAKHPUR,JAIGAON - BHUTAN,22.35
GORAKHPUR,JAMSHEDPUR,13.9
GORAKHPUR,KALYANI,12.2
GORAKHPUR,KHARAGPUR,12.4
GORAKHPUR,KOLKATA TR,10.55
GORAKHPUR,KOLKATA(B T ROAD),8.25
