Bkg Branch,Delivery Branch,Card Rate
NAROL,RAKHIAL,1.35
NAROL,SARANGPUR,1.50
NAROL,VATVA,1.15
NAROL,CHANGODAR,1.35
NAROL,CHHATRAL (N.G.),1.25
NAROL,DHOLKA,1.50
NAROL,GANDHINAGAR,1.35
NAROL,HIMATNAGAR,1.50
NAROL,KALOL (N.G.),1.80
NAROL,MEHSANA (N.G.),1.80
NAROL,PALANPUR,2.20
NAROL,SANAND,1.60
NAROL,SANTEJ,1.25
NAROL,SARKHEJ,1.50
NAROL,SIDHPUR,2.10
NAROL,SURENDRANAGAR,1.80
NAROL,ABU ROAD,2.40
NAROL,BHILWARA FR,4.35
NAROL,CHITTORGARH  FR,4.95
NAROL,JODHPUR,3.50
NAROL,KOTA (RAJASTAN) FR,5.00
NAROL,PALI,3.00
NAROL,UDAIPUR,2.80
ODHAV,ASLALI BRANCH,1.15
ODHAV,GOBLEJ BKG & DLY,2.05
ODHAV,KATHWADA,1.50
ODHAV,KUBADTHAL FR,1.95
ODHAV,NADIAD,1.60
ODHAV,NARODA,1.35
ODHAV,NAROL,1.15
ODHAV,ODHAV,1.35
ODHAV,RAKHIAL,1.35
ODHAV,SARANGPUR,1.50
ODHAV,VATVA,1.15
ODHAV,CHANGODAR,1.35
ODHAV,CHHATRAL (N.G.),1.25
ODHAV,DHOLKA,1.50
ODHAV,GANDHINAGAR,1.35
ODHAV,HIMATNAGAR,1.50
ODHAV,KALOL (N.G.),1.80
ODHAV,MEHSANA (N.G.),1.80
ODHAV,PALANPUR,2.20
ODHAV,SANAND,1.60
ODHAV,SANTEJ,1.25
ODHAV,SARKHEJ,1.50
ODHAV,SIDHPUR,2.10
ODHAV,SURENDRANAGAR,1.80
ODHAV,ABU ROAD,2.40
ODHAV,BHILWARA FR,4.45
ODHAV,CHITTORGARH  FR,4.95
ODHAV,JODHPUR,3.50
ODHAV,KOTA (RAJASTAN) FR,5.00
ODHAV,PALI,3.00
ODHAV,UDAIPUR,2.90
RAKHIAL,ASLALI BRANCH,1.15
RAKHIAL,GOBLEJ BKG & DLY,1.95
RAKHIAL,KATHWADA,1.50
RAKHIAL,KUBADTHAL FR,1.95
RAKHIAL,NADIAD,1.60
RAKHIAL,NARODA,1.35
RAKHIAL,NAROL,1.15
RAKHIAL,ODHAV,1.35
RAKHIAL,RAKHIAL,1.35
RAKHIAL,SARANGPUR,1.50
RAKHIAL,VATVA,1.15
RAKHIAL,CHANGODAR,1.35
RAKHIAL,CHHATRAL (N.G.),1.25
RAKHIAL,DHOLKA,1.50
RAKHIAL,GANDHINAGAR,1.35
RAKHIAL,HIMATNAGAR,1.50
RAKHIAL,KALOL (N.G.),1.80
RAKHIAL,MEHSANA (N.G.),1.80
RAKHIAL,PALANPUR,2.20
RAKHIAL,SANAND,1.60
RAKHIAL,SANTEJ,1.25
RAKHIAL,SARKHEJ,1.50
RAKHIAL,SIDHPUR,2.10
RAKHIAL,SURENDRANAGAR,1.80
RAKHIAL,ABU ROAD,2.40
RAKHIAL,BHILWARA FR,4.35
RAKHIAL,CHITTORGARH  FR,4.95
RAKHIAL,JODHPUR,3.50
RAKHIAL,KOTA (RAJASTAN) FR,5.00
RAKHIAL,PALI,3.00
RAKHIAL,UDAIPUR,2.80
SARANGPUR,ASLALI BRANCH,1.25
SARANGPUR,GOBLEJ BKG & DLY,1.85
SARANGPUR,KATHWADA,1.60
SARANGPUR,KUBADTHAL FR,2.05
SARANGPUR,NADIAD,1.70
SARANGPUR,NARODA,1.50
SARANGPUR,NAROL,1.25
SARANGPUR,ODHAV,1.50
SARANGPUR,RAKHIAL,1.50
SARANGPUR,SARANGPUR,1.60
SARANGPUR,VATVA,1.25
SARANGPUR,CHANGODAR,1.50
SARANGPUR,CHHATRAL (N.G.),1.35
SARANGPUR,DHOLKA,1.60
SARANGPUR,GANDHINAGAR,1.50
SARANGPUR,HIMATNAGAR,1.60
SARANGPUR,KALOL (N.G.),1.95
SARANGPUR,MEHSANA (N.G.),1.95
SARANGPUR,PALANPUR,2.30
SARANGPUR,SANAND,1.70
SARANGPUR,SANTEJ,1.35
SARANGPUR,SARKHEJ,1.60
SARANGPUR,SIDHPUR,2.20
SARANGPUR,SURENDRANAGAR,1.95
SARANGPUR,ABU ROAD,2.80
SARANGPUR,BHILWARA FR,4.35
SARANGPUR,CHITTORGARH  FR,4.95
SARANGPUR,JODHPUR,3.85
SARANGPUR,KOTA (RAJASTAN) FR,5.00
SARANGPUR,PALI,3.25
SARANGPUR,UDAIPUR,2.80
VATVA,ASLALI BRANCH,1.15
VATVA,GOBLEJ BKG & DLY,1.85
VATVA,KATHWADA,1.50
VATVA,KUBADTHAL FR,1.95
VATVA,NADIAD,1.60
VATVA,NARODA,1.35
VATVA,NAROL,1.15
VATVA,ODHAV,1.35
VATVA,RAKHIAL,1.35
VATVA,SARANGPUR,1.50
VATVA,VATVA,1.15
VATVA,CHANGODAR,1.35
VATVA,CHHATRAL (N.G.),1.25
VATVA,DHOLKA,1.50
VATVA,GANDHINAGAR,1.35
VATVA,HIMATNAGAR,1.50
VATVA,KALOL (N.G.),1.80
VATVA,MEHSANA (N.G.),1.80
VATVA,PALANPUR,2.20
VATVA,SANAND,1.60
VATVA,SANTEJ,1.25
VATVA,SARKHEJ,1.50
VATVA,SIDHPUR,2.10
VATVA,SURENDRANAGAR,1.80
VATVA,ABU ROAD,2.40
VATVA,BHILWARA FR,4.35
VATVA,CHITTORGARH  FR,4.95
VATVA,JODHPUR,3.50
VATVA,KOTA (RAJASTAN) FR,5.00
VATVA,PALI,3.00
VATVA,UDAIPUR,2.80
CHANGODAR,ASLALI BRANCH,1.20
CHANGODAR,GOBLEJ BKG & DLY,1.55
CHANGODAR,KATHWADA,1.55
CHANGODAR,KUBADTHAL FR,2.00
CHANGODAR,NADIAD,1.65
CHANGODAR,NARODA,1.40
CHANGODAR,NAROL,1.20
CHANGODAR,ODHAV,1.40
CHANGODAR,RAKHIAL,1.40
CHANGODAR,SARANGPUR,1.55
CHANGODAR,VATVA,1.20
CHANGODAR,CHANGODAR,1.40
CHANGODAR,CHHATRAL (N.G.),1.30
CHANGODAR,DHOLKA,1.55
CHANGODAR,GANDHINAGAR,1.40
CHANGODAR,HIMATNAGAR,1.55
CHANGODAR,KALOL (N.G.),1.85
CHANGODAR,MEHSANA (N.G.),1.85
CHANGODAR,PALANPUR,2.25
CHANGODAR,SANAND,1.65
CHANGODAR,SANTEJ,1.30
CHANGODAR,SARKHEJ,1.55
CHANGODAR,SIDHPUR,2.15
CHANGODAR,SURENDRANAGAR,1.85
CHANGODAR,ABU ROAD,2.45
CHANGODAR,BHILWARA FR,4.35
CHANGODAR,CHITTORGARH  FR,4.95
CHANGODAR,JODHPUR,3.85
CHANGODAR,KOTA (RAJASTAN) FR,5.00
CHANGODAR,PALI,3.25
CHANGODAR,UDAIPUR,2.80
CHHATRAL (N.G.),ASLALI BRANCH,1.35
CHHATRAL (N.G.),GOBLEJ BKG & DLY,1.15
CHHATRAL (N.G.),KATHWADA,1.70
CHHATRAL (N.G.),KUBADTHAL FR,2.15
CHHATRAL (N.G.),NADIAD,1.80
CHHATRAL (N.G.),NARODA,1.60
CHHATRAL (N.G.),NAROL,1.35
CHHATRAL (N.G.),ODHAV,1.60
CHHATRAL (N.G.),RAKHIAL,1.60
CHHATRAL (N.G.),SARANGPUR,1.70
CHHATRAL (N.G.),VATVA,1.35
CHHATRAL (N.G.),CHANGODAR,1.60
CHHATRAL (N.G.),CHHATRAL (N.G.),1.50
CHHATRAL (N.G.),DHOLKA,1.70
CHHATRAL (N.G.),GANDHINAGAR,1.60
CHHATRAL (N.G.),HIMATNAGAR,1.70
CHHATRAL (N.G.),KALOL (N.G.),2.10
CHHATRAL (N.G.),MEHSANA (N.G.),2.10
CHHATRAL (N.G.),PALANPUR,2.40
CHHATRAL (N.G.),SANAND,1.80
CHHATRAL (N.G.),SANTEJ,1.50
CHHATRAL (N.G.),SARKHEJ,1.70
CHHATRAL (N.G.),SIDHPUR,2.30
CHHATRAL (N.G.),SURENDRANAGAR,2.10
CHHATRAL (N.G.),ABU ROAD,2.80
CHHATRAL (N.G.),BHILWARA FR,4.75
CHHATRAL (N.G.),CHITTORGARH  FR,5.20
CHHATRAL (N.G.),JODHPUR,3.85
CHHATRAL (N.G.),KOTA (RAJASTAN) FR,5.00
CHHATRAL (N.G.),PALI,3.35
CHHATRAL (N.G.),UDAIPUR,3.25
DHOLKA,ASLALI BRANCH,1.30
DHOLKA,GOBLEJ BKG & DLY,1.30
DHOLKA,KATHWADA,1.65
DHOLKA,KUBADTHAL FR,2.10
DHOLKA,NADIAD,1.75
DHOLKA,NARODA,1.55
DHOLKA,NAROL,1.30
DHOLKA,ODHAV,1.55
DHOLKA,RAKHIAL,1.55
DHOLKA,SARANGPUR,1.65
DHOLKA,VATVA,1.30
DHOLKA,CHANGODAR,1.55
DHOLKA,CHHATRAL (N.G.),1.40
DHOLKA,DHOLKA,1.65
DHOLKA,GANDHINAGAR,1.55
DHOLKA,HIMATNAGAR,1.65
DHOLKA,KALOL (N.G.),2.05
DHOLKA,MEHSANA (N.G.),2.05
DHOLKA,PALANPUR,2.35
DHOLKA,SANAND,1.75
DHOLKA,SANTEJ,1.40
DHOLKA,SARKHEJ,1.65
DHOLKA,SIDHPUR,2.25
DHOLKA,SURENDRANAGAR,2.05
DHOLKA,ABU ROAD,2.80
DHOLKA,BHILWARA FR,4.75
DHOLKA,CHITTORGARH  FR,5.20
DHOLKA,JODHPUR,3.85
DHOLKA,KOTA (RAJASTAN) FR,5.00
DHOLKA,PALI,3.35
DHOLKA,UDAIPUR,3.25
GANDHINAGAR,ASLALI BRANCH,1.25
GANDHINAGAR,GOBLEJ BKG & DLY,1.60
GANDHINAGAR,KATHWADA,1.60
GANDHINAGAR,KUBADTHAL FR,2.05
GANDHINAGAR,NADIAD,1.70
GANDHINAGAR,NARODA,1.50
GANDHINAGAR,NAROL,1.25
GANDHINAGAR,ODHAV,1.50
GANDHINAGAR,RAKHIAL,1.50
GANDHINAGAR,SARANGPUR,1.60
GANDHINAGAR,VATVA,1.25
GANDHINAGAR,CHANGODAR,1.50
GANDHINAGAR,CHHATRAL (N.G.),1.35
GANDHINAGAR,DHOLKA,1.60
GANDHINAGAR,GANDHINAGAR,1.50
GANDHINAGAR,HIMATNAGAR,1.60
GANDHINAGAR,KALOL (N.G.),1.95
GANDHINAGAR,MEHSANA (N.G.),1.95
GANDHINAGAR,PALANPUR,2.30
GANDHINAGAR,SANAND,1.70
GANDHINAGAR,SANTEJ,1.35
GANDHINAGAR,SARKHEJ,1.60
GANDHINAGAR,SIDHPUR,2.20
GANDHINAGAR,SURENDRANAGAR,1.95
GANDHINAGAR,ABU ROAD,2.80
GANDHINAGAR,BHILWARA FR,4.35
GANDHINAGAR,CHITTORGARH  FR,4.95
GANDHINAGAR,JODHPUR,3.85
GANDHINAGAR,KOTA (RAJASTAN) FR,5.00
GANDHINAGAR,PALI,5.60
GANDHINAGAR,UDAIPUR,2.80
GIDC CHHATRAL FR,ASLALI BRANCH,1.55
GIDC CHHATRAL FR,GOBLEJ BKG & DLY,1.35
GIDC CHHATRAL FR,KATHWADA,1.90
GIDC CHHATRAL FR,KUBADTHAL FR,2.35
GIDC CHHATRAL FR,NADIAD,2.00
GIDC CHHATRAL FR,NARODA,1.80
GIDC CHHATRAL FR,NAROL,1.55
GIDC CHHATRAL FR,ODHAV,1.80
GIDC CHHATRAL FR,RAKHIAL,1.80
GIDC CHHATRAL FR,SARANGPUR,1.90
GIDC CHHATRAL FR,VATVA,1.55
GIDC CHHATRAL FR,CHANGODAR,1.80
GIDC CHHATRAL FR,CHHATRAL (N.G.),1.70
GIDC CHHATRAL FR,DHOLKA,1.90
GIDC CHHATRAL FR,GANDHINAGAR,1.80
GIDC CHHATRAL FR,HIMATNAGAR,1.90
GIDC CHHATRAL FR,KALOL (N.G.),2.30
GIDC CHHATRAL FR,MEHSANA (N.G.),2.30
GIDC CHHATRAL FR,PALANPUR,2.65
GIDC CHHATRAL FR,SANAND,2.00
GIDC CHHATRAL FR,SANTEJ,1.70
GIDC CHHATRAL FR,SARKHEJ,1.90
GIDC CHHATRAL FR,SIDHPUR,2.50
GIDC CHHATRAL FR,SURENDRANAGAR,2.30
GIDC CHHATRAL FR,ABU ROAD,3.00
GIDC CHHATRAL FR,BHILWARA FR,4.95
GIDC CHHATRAL FR,CHITTORGARH  FR,5.45
GIDC CHHATRAL FR,JODHPUR,4.05
GIDC CHHATRAL FR,KOTA (RAJASTAN) FR,5.20
GIDC CHHATRAL FR,PALI,3.55
GIDC CHHATRAL FR,UDAIPUR,3.45
HIMATNAGAR,ASLALI BRANCH,1.70
HIMATNAGAR,GOBLEJ BKG & DLY,1.65
HIMATNAGAR,KATHWADA,2.10
HIMATNAGAR,KUBADTHAL FR,2.60
HIMATNAGAR,NADIAD,2.20
HIMATNAGAR,NARODA,1.95
HIMATNAGAR,NAROL,1.70
HIMATNAGAR,ODHAV,1.95
HIMATNAGAR,RAKHIAL,1.95
HIMATNAGAR,SARANGPUR,2.10
HIMATNAGAR,VATVA,1.70
HIMATNAGAR,CHANGODAR,1.95
HIMATNAGAR,CHHATRAL (N.G.),1.80
HIMATNAGAR,DHOLKA,2.10
HIMATNAGAR,GANDHINAGAR,1.95
HIMATNAGAR,HIMATNAGAR,2.10
HIMATNAGAR,KALOL (N.G.),2.40
HIMATNAGAR,MEHSANA (N.G.),2.40
HIMATNAGAR,PALANPUR,2.80
HIMATNAGAR,SANAND,2.20
HIMATNAGAR,SANTEJ,1.80
HIMATNAGAR,SARKHEJ,2.10
HIMATNAGAR,SIDHPUR,2.80
HIMATNAGAR,SURENDRANAGAR,2.40
HIMATNAGAR,ABU ROAD,3.25
HIMATNAGAR,BHILWARA FR,5.00
HIMATNAGAR,CHITTORGARH  FR,5.55
HIMATNAGAR,JODHPUR,4.45
HIMATNAGAR,KOTA (RAJASTAN) FR,5.60
HIMATNAGAR,PALI,5.60
HIMATNAGAR,UDAIPUR,3.50
KALOL (N.G.),ASLALI BRANCH,1.50
KALOL (N.G.),GOBLEJ BKG & DLY,1.50
KALOL (N.G.),KATHWADA,1.80
KALOL (N.G.),KUBADTHAL FR,2.25
KALOL (N.G.),NADIAD,1.95
KALOL (N.G.),NARODA,1.70
KALOL (N.G.),NAROL,1.50
KALOL (N.G.),ODHAV,1.70
KALOL (N.G.),RAKHIAL,1.70
KALOL (N.G.),SARANGPUR,1.80
KALOL (N.G.),VATVA,1.50
KALOL (N.G.),CHANGODAR,1.70
KALOL (N.G.),CHHATRAL (N.G.),1.60
KALOL (N.G.),DHOLKA,1.80
KALOL (N.G.),GANDHINAGAR,1.70
KALOL (N.G.),HIMATNAGAR,1.80
KALOL (N.G.),KALOL (N.G.),2.20
KALOL (N.G.),MEHSANA (N.G.),2.20
KALOL (N.G.),PALANPUR,2.80
KALOL (N.G.),SANAND,1.95
KALOL (N.G.),SANTEJ,1.60
KALOL (N.G.),SARKHEJ,1.80
KALOL (N.G.),SIDHPUR,2.40
KALOL (N.G.),SURENDRANAGAR,2.20
KALOL (N.G.),ABU ROAD,2.80
KALOL (N.G.),BHILWARA FR,4.75
KALOL (N.G.),CHITTORGARH  FR,5.20
KALOL (N.G.),JODHPUR,4.10
KALOL (N.G.),KOTA (RAJASTAN) FR,5.30
KALOL (N.G.),PALI,6.20
KALOL (N.G.),UDAIPUR,3.25
MEHSANA (N.G.),ASLALI BRANCH,1.60
MEHSANA (N.G.),GOBLEJ BKG & DLY,1.35
MEHSANA (N.G.),KATHWADA,1.95
MEHSANA (N.G.),KUBADTHAL FR,2.40
MEHSANA (N.G.),NADIAD,2.10
MEHSANA (N.G.),NARODA,1.80
MEHSANA (N.G.),NAROL,1.60
MEHSANA (N.G.),ODHAV,1.80
MEHSANA (N.G.),RAKHIAL,1.80
MEHSANA (N.G.),SARANGPUR,1.95
MEHSANA (N.G.),VATVA,1.60
MEHSANA (N.G.),CHANGODAR,1.80
MEHSANA (N.G.),CHHATRAL (N.G.),1.70
MEHSANA (N.G.),DHOLKA,1.95
MEHSANA (N.G.),GANDHINAGAR,1.80
MEHSANA (N.G.),HIMATNAGAR,1.95
MEHSANA (N.G.),KALOL (N.G.),2.30
MEHSANA (N.G.),MEHSANA (N.G.),2.30
MEHSANA (N.G.),PALANPUR,2.80
MEHSANA (N.G.),SANAND,2.10
MEHSANA (N.G.),SANTEJ,1.70
MEHSANA (N.G.),SARKHEJ,1.95
MEHSANA (N.G.),SIDHPUR,2.80
MEHSANA (N.G.),SURENDRANAGAR,2.30
MEHSANA (N.G.),ABU ROAD,3.25
MEHSANA (N.G.),BHILWARA FR,5.00
