Bkg Branch,Delivery Branch,Card Rate
MAPUCA,PATNA,17.3
MAPUCA,RANCHI,20.3
MAPUCA,RANCHI DELIVERY,18.8
MAPUCA,RAXAUL,21.3
MAPUCA,GUWAHATI,20.1
MAPUCA,JAIGAON - BHUTAN,24.8
MAPUCA,SILIGURI,20.1
MAPUCA,BALASORE,19.6
MAPUCA,BERHAMPUR,14.6
MAPUCA,BHUBANESWAR,23.8
MAPUCA,CUTTACK,22.1
MAPUCA,SAMBALPUR,21.1
MAPUCA,ALAMPUR,18.2
MAPUCA,BISHNUPUR-KOLKATTA,18.4
MAPUCA,BURDWAN,20.3
MAPUCA,DANKUNI,16.6
MAPUCA,DURGAPUR,19.3
MAPUCA,HALDIA,19.4
MAPUCA,HOWRAH,17.5
MAPUCA,KALYANI,18.7
MAPUCA,KHARAGPUR,19.6
MAPUCA,KOLKATA (M G ROAD),17.8
MAPUCA,KOLKATA(B T ROAD),17.5
MAPUCA,KOLKATA-CENTRAL,17.8
MAPUCA,KOLKATA-SOUTH,17.9
MAPUCA,MALDA,22.9
MAPUCA,PETRAPOLE,19.6
MAPUCA,SANTIPUR,19.6
MAPUCA,CHIKMAGALUR,7.5
MAPUCA,DODDABALLAPUR - BNG,6.2
MAPUCA,HASSAN,7.1
MAPUCA,HINDUPUR,7.2
MAPUCA,HOSKOTE,6.3
MAPUCA,K R PURAM,6.2
MAPUCA,KOLAR,6.5
MAPUCA,NELAMANGALA (BKG & DLY),5.5
MAPUCA,NELAMANGALA CENTRAL CELL,5.5
MAPUCA,PEENYA,5.9
MAPUCA,RAJAJINAGAR,6
MAPUCA,TUMKUR,6.4
MAPUCA,TUMKUR INDUSTRIAL AREA,6.5
MAPUCA,BIDADI,6.1
MAPUCA,BOMMASANDRA,6.5
MAPUCA,HAROHALLI - BANGALORE,6.2
MAPUCA,HOSUR,6.3
MAPUCA,HOSUR INDUSTRIAL AREA,6.1
MAPUCA,JIGANI,6.2
MAPUCA,KANAKAPURA ROAD - BNG,6.2
MAPUCA,LALBAGH ROAD,6.1
MAPUCA,SHIVAJINAGAR-BNG,6.65
MAPUCA,BAIKAMPADY - MNG,8.4
MAPUCA,KARKALA,8.4
MAPUCA,KUNDAPUR,9
MAPUCA,KUSHALNAGAR – KODAGU,8.2
MAPUCA,MANDYA,6.9
MAPUCA,MANGALORE,8.3
MAPUCA,MYSORE,6.9
MAPUCA,MYSORE - INDUSTRIAL AREA,6.9
MAPUCA,PUTTUR,8.3
MAPUCA,RAMANAGARA,6.9
MAPUCA,UDUPI,8.7
MAPUCA,BAGALAKOTE - NORTH KAR,5.9
MAPUCA,BELGAUM,5
MAPUCA,BELGAUM INDL ESTATE,5
MAPUCA,BELLARY,5.9
MAPUCA,BHATKAL,6.9
MAPUCA,BIDAR,7.5
MAPUCA,BIJAPUR,6.1
MAPUCA,CHITRADURGA,6.1
MAPUCA,DAVANAGERE,5.7
MAPUCA,GADAG,5.7
MAPUCA,GANGAVATI,6.1
MAPUCA,GOKAK,6
MAPUCA,GULBARGA,6.4
MAPUCA,HOSPET,6.1
MAPUCA,HUBLI – TARIHAL,3.6
MAPUCA,HUBLI CITY,4.3
MAPUCA,HUBLI INDL AREA,4.3
MAPUCA,KARWAR,7
MAPUCA,KOPPAL,6.1
MAPUCA,KUMTA,6.9
MAPUCA,MACHHE INDUSTRIAL,5.2
MAPUCA,RABAKAVI - BANATTI,6.7
MAPUCA,RAICHUR,6.9
MAPUCA,RANEBENNUR,5.6
MAPUCA,SHIMOGA,7.2
MAPUCA,SINDHNOOR,6.9
MAPUCA,SIRSI,6.2
MAPUCA,AMBERNATH,8.8
MAPUCA,DAPODA,7.2
MAPUCA,DOMBIVLI,8.8
MAPUCA,MURBAD,8.6
MAPUCA,THANA,8.5
MAPUCA,VASIND,9
MAPUCA,WADA,8.7
MAPUCA,ANDHERI,6.7
MAPUCA,BHANDUP,6.9
MAPUCA,BOISAR,6.6
MAPUCA,DAHANU,6.4
MAPUCA,GENESIS,7.1
MAPUCA,GOREGOAN,6.9
MAPUCA,MIRA ROAD,7.1
MAPUCA,MUMBAI,7.1
MAPUCA,PALGHAR,6
MAPUCA,VASAI EAST,6.6
MAPUCA,VASAI HIGHWAY,6.5
MAPUCA,WADALA - MUMBAI,6.7
MAPUCA,DRONAGIRI,9.3
MAPUCA,KALAMBOLI,9.2
MAPUCA,KHOPOLI,9.6
MAPUCA,MAHAPE,8.7
MAPUCA,PATALGANGA,9.6
MAPUCA,TALOJA,9.2
MAPUCA,BHOPAL,10.1
MAPUCA,DEWAS (TOWN),9.5
MAPUCA,DEWAS NAKA,9.2
MAPUCA,INDORE CITY,9.3
MAPUCA,LASUDIA,8.4
MAPUCA,MANDIDEEP,10.2
MAPUCA,PITHAMPUR,9.2
MAPUCA,UJJAIN,10
MAPUCA,AKOLA,12.4
MAPUCA,AMRAVATI,12
MAPUCA,BHANDARA,11.3
MAPUCA,BHILAI,11.9
MAPUCA,BILASPUR,14
MAPUCA,BORGAON,13.4
MAPUCA,BUTIBORI,11.1
MAPUCA,CHANDRAPUR,11.8
MAPUCA,CHHINDWARA,12.2
MAPUCA,GANDHIBAGH-NGP,10.7
MAPUCA,JABALPUR,12.6
MAPUCA,KHAMGAON,12.2
MAPUCA,MALKAPUR,16.45
MAPUCA,NAGPUR (WADI),10.6
MAPUCA,NAGPUR CITY,10.7
MAPUCA,NAGPUR CIY FR,10.6
MAPUCA,NAGPUR KAPSI,10.9
MAPUCA,NAGPUR WADDHAMNA,9.9
MAPUCA,RAIPUR,11.8
MAPUCA,ALIPUR BRANCH,12.3
MAPUCA,DELHI (RAMA ROAD),12.3
MAPUCA,DELHI EAST,12.5
MAPUCA,FARIDABAD,12.2
MAPUCA,KUNDLI BRANCH,12.3
MAPUCA,OKHLA-1,12.5
MAPUCA,ROHTAK,13.4
MAPUCA,SONEPAT,13.2
MAPUCA,TIKRI BORDER,12.3
MAPUCA,AJMER,13
MAPUCA,ALWAR,13.4
MAPUCA,BAGRU-JAIPUR,13.7
MAPUCA,BAIS GODAM,13.9
MAPUCA,BHIWADI - RAJASTHAN,11.9
MAPUCA,BIKANER,15.2
MAPUCA,DELHI HIGHWAY (JAIPUR) DLY,13.1
MAPUCA,DHARUHERA,11.5
MAPUCA,GGNDLY,11.5
MAPUCA,GURGAON BKG & DLY,11.9
MAPUCA,JAIPUR,13.1
MAPUCA,JAMALPUR-PATOUDI,10.75
MAPUCA,KISHANGARH,13.2
MAPUCA,MANESAR,12.3
MAPUCA,NEEMRANA,12.5
MAPUCA,SITAPURA - JAIPUR,14.3
MAPUCA,TRANSPORT NAGAR JAIPUR,14.2
MAPUCA,AMBALA CITY,14.4
MAPUCA,AMRITSAR,15.4
MAPUCA,BADDI (HIMACHAL PRADESH),14.2
MAPUCA,HISAR,15.4
MAPUCA,JAGADHRI,14.9
MAPUCA,JALANDHAR,14.1
MAPUCA,JAMMU,16.6
MAPUCA,KALA-AMB,14.9
MAPUCA,KARNAL,14.5
MAPUCA,LUDHIANA,14.5
MAPUCA,NALAGARH,14.6
MAPUCA,PANCHKULA BRANCH,13.4
MAPUCA,PANIPAT,14.9
MAPUCA,PARWANOO,14.8
MAPUCA,PATIALA,14.8
MAPUCA,SOLAN,15.7
MAPUCA,SRINAGAR,18.2
MAPUCA,ALLAHABAD,16.9
MAPUCA,AYODHYA,16.9
MAPUCA,BARABANKI,16.3
MAPUCA,GHAZIPUR FR,16.9
MAPUCA,GORAKHPUR,16.9
MAPUCA,JAUNPUR,16.2
MAPUCA,KANNAUJ FR,14.9
MAPUCA,KANPUR,13.7
MAPUCA,LUCKNOW,15.4
MAPUCA,SHAHJHANPUR FR,14.3
MAPUCA,SITAPUR,14.3
MAPUCA,VARANASI,16.8
MAPUCA,AGRA,14.4
MAPUCA,ALIGARH FR,14.7
MAPUCA,FIROZABAD FR,13.1
MAPUCA,GAJRAULA,14.1
MAPUCA,GHAZIABAD,12.5
MAPUCA,GREATER NOIDA,13.1
MAPUCA,GWALIOR,15.6
MAPUCA,KASNA (GRATER NOIDA),13.1
MAPUCA,MATHURA,14
MAPUCA,MEERUT,13.2
MAPUCA,NOIDA,13.1
MAPUCA,BAREILLY,14.4
MAPUCA,DEHRADUN,14.9
MAPUCA,HARIDWAR,14.9
MAPUCA,KASHIPUR,15.1
MAPUCA,MORADABAD,14.6
MAPUCA,ROORKEE,14.9
MAPUCA,RUDRAPUR,14.7
MAPUCA,SAHARANPUR,14.3
MAPUCA,SELAQUI,15.1
MAPUCA,SITARGANJ,15.8
MAPUCA,ICHALKARANJI,7.7
MAPUCA,KAGAL,7.8
MAPUCA,KARAD,8.2
MAPUCA,KOLHAPUR,6.8
MAPUCA,LOTE,7.5
MAPUCA,MADGAON,2.5
MAPUCA,MAHAD MIDC,7.5
MAPUCA,MAPUCA,2.5
MAPUCA,PONDA,2.5
MAPUCA,RATNAGIRI,9
MAPUCA,ROHA,6.9
MAPUCA,SANGLI,7.6
MAPUCA,SATARA,8.2
MAPUCA,SHINOLI,8.6
MAPUCA,VERNA-GOA,1.5
MAPUCA,AHEMADNAGAR,5.4
MAPUCA,AURANGABAD (WALUJ) MIDC,5.7
MAPUCA,AURANGABAD CITY- CHIKALTHANA,7.4
MAPUCA,BEED,7.4
MAPUCA,DHULE,8.2
MAPUCA,GONDHE,7.7
MAPUCA,JALGAON,8.5
MAPUCA,JALNA,7.4
MAPUCA,LATUR,7.5
MAPUCA,MALEGAON,8.4
MAPUCA,NANDED,8.9
MAPUCA,NASIK,7.1
MAPUCA,SINNER,6.4
MAPUCA,ALANDI,5.2
MAPUCA,CHAKAN CENTRAL CELL,4.5
MAPUCA,HINJEWADI,5.4
MAPUCA,KHALUMBRE - CHAKAN,5.2
MAPUCA,LONAVALA,6
MAPUCA,NIGDI,5.1
MAPUCA,PIRANGUT,5.4
MAPUCA,RANJANGAON,5.4
MAPUCA,TALEGAON (BKG & DLY),5.4
MAPUCA,BARAMATI,6.8
MAPUCA,JEJURI,12.2
MAPUCA,KHED SHIVAPUR,6.3
MAPUCA,KURKUMBH,6.6
MAPUCA,PHURSUNGHI,5.4
MAPUCA,PHURSUNGI DELIVERY,5.4
MAPUCA,PUNE CITY,6.1
MAPUCA,SHIRVAL,6.7
MAPUCA,SINHAGAD ROAD,6.2
MAPUCA,SOLAPUR,6.6
MAPUCA,SOLAPUR CITY,10.2
MAPUCA,TEMBHURNI,6.6
MAPUCA,URULI KANCHAN,9.74
MAPUCA,WAGHOLI,5.4
MAPUCA,BHUJ,9.1
MAPUCA,GANDHIDHAM,7.9
MAPUCA,GANDHIDHAM CITY,8.4
MAPUCA,MANDVI,9
MAPUCA,MUNDRA,8.8
MAPUCA,ATIKA (RAJKOT),7.8
MAPUCA,BHAKTINAGAR,7.7
MAPUCA,BHAVNAGAR,8.3
MAPUCA,DARED,8.1
MAPUCA,GONDAL,8.6
MAPUCA,JAMNAGAR,8.1
MAPUCA,JAMNAGAR - SHANKARTEKRI,8.1
MAPUCA,JETPUR,8.7
MAPUCA,JUNAGADH-SABALPUR,8.9
MAPUCA,MAHUVA,10.5
MAPUCA,METODA,7.9
MAPUCA,MORBI,8.3
MAPUCA,NAVAGAM (BHAVNAGAR),9.5
MAPUCA,PIPAVAV,11.9
MAPUCA,PORBANDAR,9.3
MAPUCA,RUDANAGAR BRANCH,7.4
MAPUCA,SHAPAR,7.9
MAPUCA,SIHOR,9.5
MAPUCA,THANGADH,8.4
MAPUCA,TRAJPAR (MORBI),8.4
MAPUCA,VAVDI-RAJKOT,8
MAPUCA,VERAVAL,9.2
MAPUCA,ANKLESHWAR,6
MAPUCA,BHARUCH,6.7
MAPUCA,DAHEJ,7.3
MAPUCA,JHAGADIA,7.1
MAPUCA,KIM,6.8
MAPUCA,PANOLI,6.7
MAPUCA,BILIMORA,7.3
MAPUCA,HAZIRA,6.5
MAPUCA,KADODARA BRANCH,6.2
MAPUCA,NAVSARI,6.9
MAPUCA,PALSANA,6.5
MAPUCA,SACHIN,6.5
MAPUCA,SAROLI,6.5
MAPUCA,SURAT CITY,6.5
MAPUCA,UNN,6.5
MAPUCA,DADRA NAGAR HAVELI,5.8
MAPUCA,DAMAN DELIVERY UT,5.8
MAPUCA,PARDI,6.2
MAPUCA,SARIGAM,5.5
MAPUCA,SILVASSA,6.1
MAPUCA,UMARGAON,5.4
MAPUCA,VALSAD,6.3
MAPUCA,VAPI DELIVERY,5
PONDA,ASLALI BRANCH,7.5
PONDA,GOBLEJ BKG & DLY,7
PONDA,KATHWADA,7.5
PONDA,KUBADTHAL FR,10.65
PONDA,NADIAD,8
PONDA,NARODA,7.6
PONDA,NAROL,7.4
PONDA,ODHAV,7.5
PONDA,RAKHIAL,7.6
PONDA,SARANGPUR,7.6
PONDA,VATVA,7.4
PONDA,CHANGODAR,7.5
PONDA,CHHATRAL (N.G.),7.5
PONDA,DHOLKA,7.7
PONDA,GANDHINAGAR,7.9
PONDA,HIMATNAGAR,8.3
PONDA,KALOL (N.G.),8.6
PONDA,MEHSANA (N.G.),8
PONDA,PALANPUR,9
PONDA,SANAND,7.6
PONDA,SANTEJ,7.6
PONDA,SARKHEJ,7.5
PONDA,SIDHPUR,8.4
PONDA,SURENDRANAGAR,8.1
PONDA,ABU ROAD,9
PONDA,BHILWARA FR,13.5
PONDA,CHITTORGARH  FR,13
PONDA,JODHPUR,10.3
PONDA,KOTA (RAJASTAN) FR,13.7
PONDA,PALI,13.2
PONDA,UDAIPUR,9.2
PONDA,ELURU,12.6
PONDA,GAJUWAKA,12.4
PONDA,GUDIVADA,12.4
PONDA,GUNTUR,12.3
PONDA,KAKINADA,13.2
PONDA,ONGOLE,12.1
PONDA,PARAWADA,13.1
PONDA,RAJAHMUNDRY CITY,13.2
PONDA,SRIKAKULAM,13
PONDA,VIJAYAWADA,10.1
PONDA,VIZIANAGARAM,14.1
PONDA,ADILABAD,11.8
PONDA,ANANTAPURAM,12.1
PONDA,AUTONAGAR-HYD,10
PONDA,BAHADURPALLY BOOKING,8.8
PONDA,BAHADURPALLY DELIVERY,8.8
PONDA,BALANAGAR,9.4
PONDA,BOLLARAM,9.4
PONDA,CHERLAPALLY,9.5
PONDA,DIWANDEVDI,9.5
PONDA,HUBSIGUDA,9.7
PONDA,HYDERABAD CENTRAL CELL,8.8
PONDA,JEEDIMETLA,9.3
PONDA,KARIMNAGAR,11.1
PONDA,KHAMMAM,12.2
PONDA,KOTHUR,9.9
PONDA,KURNOOL,11.8
PONDA,NIZAMABAD,12.2
PONDA,PATANCHERU,9.6
PONDA,SECUNDERABAD,9.5
PONDA,WARANGAL,12.2
PONDA,BARODA - KARELIBAUG,7.3
PONDA,DASHRATH,9.2
PONDA,GODHRA PANCHMAHAL,7.8
PONDA,HALOL (GIDC),7.3
PONDA,JAROD,7.6
PONDA,MAKARPURA,7.3
PONDA,MANJUSAR,7.2
PONDA,NANDESARI,7.6
PONDA,PADRA (DHABASA),7.4
PONDA,POR,7.2
PONDA,V V NAGAR,7.4
PONDA,WAGHODIA,7.6
PONDA,AMBATTUR-CHENNAI,8.4
PONDA,BROADWAY - CHENNAI,8.4
PONDA,CUDDAPAH,12.2
PONDA,GUINDY-CHENNAI,8.4
PONDA,GUMMIDIPOONDI - CHENNAI,9
PONDA,NELLORE,12.6
PONDA,PALLAVARAM - CHENNAI,8.5
PONDA,PARIVAKKAM-CHENNAI,7.8
PONDA,REDHILLS - CHENNAI,8.6
PONDA,SRICITY - TADA,9.1
PONDA,THIRUVALLUR - CHE,9
PONDA,TIRUPATHI,13.7
PONDA,AMBUR,10.4
PONDA,CHITTOOR,12.6
PONDA,CUDDALORE,9.9
PONDA,KELAMBAKKAM,9.9
PONDA,MARAIMALAI NAGAR - CHE,8.7
PONDA,ORAGADAM-CHE,9
PONDA,PANRUTI,9.3
PONDA,PERUNGUDI,8.7
PONDA,PONDICHERRY,9.3
PONDA,RANIPET,9.6
PONDA,SRIPERUMBUDUR,8.4
PONDA,THIRUVNNAMALAI,10.5
PONDA,VILLUPURAM,10
PONDA,BARGUR,9.1
PONDA,COIMBATORE BRANCH,8.1
PONDA,DHARMAPURI,9.4
PONDA,ERODE,8.8
PONDA,KANJIKODE,10.4
PONDA,KARUR,9.1
PONDA,KOMARAPALAYAM,9
PONDA,KOVILPATTI,9.2
PONDA,KUMBAKONAM,10.2
PONDA,METTUR DAM,9.3
PONDA,NAMAKKAL,8.65
PONDA,NEELAMBUR,8.7
PONDA,PERUNDURAI SIPCOT,8.9
PONDA,POLLACHI,9.2
PONDA,PUDUKKOTTAI,9
PONDA,SALEM,7.6
PONDA,THANJAVUR,9.1
PONDA,TIRUCHENGODE,8.3
PONDA,TIRUPUR,9
PONDA,TRICHY,8.8
PONDA,UDUMALPET,10.55
PONDA,ALLEPPEY,11.1
PONDA,CALICUT,11.4
PONDA,COCHIN (ERNAKULAM),9.9
PONDA,KALAMASSERY,9.9
PONDA,KANNUR,11.1
PONDA,KOLLAM FR,12.4
PONDA,KOTTAYAM,8.9
PONDA,MANJERI,10.6
PONDA,PERUMBAVOOR,12
PONDA,TRICHUR,10
PONDA,TRIVANDRUM,11
PONDA,DINDIGUL,8.9
PONDA,MADURAI,8.5
PONDA,NAGERCOIL,9.1
PONDA,RAJAPALAYAM,10.3
PONDA,SIVAKASI,9.2
PONDA,TIRUNELVELI,10.3
PONDA,TUTICORIN,10.5
PONDA,BEGUSARAI,18.95
PONDA,GAYA,18.95
PONDA,JAMSHEDPUR,19.9
PONDA,MUZAFFARPUR,18.95
PONDA,PATNA,17.3
PONDA,RANCHI,20.3
PONDA,RANCHI DELIVERY,18.8
PONDA,RAXAUL,21.3
PONDA,GUWAHATI,20.1
PONDA,JAIGAON - BHUTAN,24.8
PONDA,SILIGURI,20.1
PONDA,BALASORE,19.6
PONDA,BERHAMPUR,15.45
PONDA,BHUBANESWAR,23.8
PONDA,CUTTACK,22.1
PONDA,SAMBALPUR,21.1
PONDA,ALAMPUR,18.2
PONDA,BISHNUPUR-KOLKATTA,18.4
PONDA,BURDWAN,20.3
PONDA,DANKUNI,16.6
PONDA,DURGAPUR,19.3
PONDA,HALDIA,19.4
PONDA,HOWRAH,17.5
PONDA,KALYANI,18.7
PONDA,KHARAGPUR,19.6
PONDA,KOLKATA (M G ROAD),17.8
PONDA,KOLKATA(B T ROAD),17.5
PONDA,KOLKATA-CENTRAL,17.8
PONDA,KOLKATA-SOUTH,17.9
PONDA,MALDA,22.9
PONDA,PETRAPOLE,19.6
PONDA,SANTIPUR,19.6
PONDA,CHIKMAGALUR,7.5
PONDA,DODDABALLAPUR - BNG,6.2
PONDA,HASSAN,7.1
PONDA,HINDUPUR,7.2
PONDA,HOSKOTE,6.3
PONDA,K R PURAM,6.2
PONDA,KOLAR,6.5
PONDA,NELAMANGALA (BKG & DLY),5.5
PONDA,NELAMANGALA CENTRAL CELL,5.5
PONDA,PEENYA,5.9
PONDA,RAJAJINAGAR,6
PONDA,TUMKUR,6.4
PONDA,TUMKUR INDUSTRIAL AREA,6.5
PONDA,BIDADI,6.1
PONDA,BOMMASANDRA,6.5
PONDA,HAROHALLI - BANGALORE,6.2
PONDA,HOSUR,6.3
PONDA,HOSUR INDUSTRIAL AREA,6.1
PONDA,JIGANI,6.2
PONDA,KANAKAPURA ROAD - BNG,6.2
PONDA,LALBAGH ROAD,6.1
PONDA,SHIVAJINAGAR-BNG,6.65
PONDA,BAIKAMPADY - MNG,8.4
PONDA,KARKALA,8.4
PONDA,KUNDAPUR,9
PONDA,KUSHALNAGAR – KODAGU,8.2
PONDA,MANDYA,6.9
PONDA,MANGALORE,8.3
PONDA,MYSORE,6.9
PONDA,MYSORE - INDUSTRIAL AREA,6.9
PONDA,PUTTUR,8.3
PONDA,RAMANAGARA,6.9
PONDA,UDUPI,8.7
PONDA,BAGALAKOTE - NORTH KAR,5.9
PONDA,BELGAUM,5
PONDA,BELGAUM INDL ESTATE,5
PONDA,BELLARY,5.9
PONDA,BHATKAL,6.9
PONDA,BIDAR,7.5
PONDA,BIJAPUR,6.1
PONDA,CHITRADURGA,6.1
PONDA,DAVANAGERE,5.7
PONDA,GADAG,5.7
PONDA,GANGAVATI,6.1
PONDA,GOKAK,6
PONDA,GULBARGA,6.4
PONDA,HOSPET,6.1
PONDA,HUBLI – TARIHAL,3.6
PONDA,HUBLI CITY,4.5
PONDA,HUBLI INDL AREA,4.5
PONDA,KARWAR,7
PONDA,KOPPAL,6.1
PONDA,KUMTA,6.9
PONDA,MACHHE INDUSTRIAL,5.4
PONDA,RABAKAVI - BANATTI,6.7
PONDA,RAICHUR,6.9
PONDA,RANEBENNUR,5.6
PONDA,SHIMOGA,7.2
PONDA,SINDHNOOR,6.9
PONDA,SIRSI,6.2
PONDA,AMBERNATH,8.8
PONDA,DAPODA,7.2
PONDA,DOMBIVLI,8.8
PONDA,MURBAD,8.6
PONDA,THANA,8.5
PONDA,VASIND,9
PONDA,WADA,8.7
PONDA,ANDHERI,6.7
PONDA,BHANDUP,6.9
PONDA,BOISAR,6.6
PONDA,DAHANU,6.4
PONDA,GENESIS,7.1
PONDA,GOREGOAN,6.9
PONDA,MIRA ROAD,7.1
PONDA,MUMBAI,7.1
PONDA,PALGHAR,6
PONDA,VASAI EAST,6.6
PONDA,VASAI HIGHWAY,6.5
PONDA,WADALA - MUMBAI,6.7
PONDA,DRONAGIRI,9.3
PONDA,KALAMBOLI,9.2
PONDA,KHOPOLI,9.6
PONDA,MAHAPE,8.7
PONDA,PATALGANGA,9.6
PONDA,TALOJA,9.2
PONDA,BHOPAL,10.1
PONDA,DEWAS (TOWN),9.5
PONDA,DEWAS NAKA,9.2
PONDA,INDORE CITY,9.3
PONDA,LASUDIA,8.4
PONDA,MANDIDEEP,10.2
PONDA,PITHAMPUR,9.2
PONDA,UJJAIN,10
PONDA,AKOLA,12.4
PONDA,AMRAVATI,12
PONDA,BHANDARA,11.3
PONDA,BHILAI,11.9
PONDA,BILASPUR,14
PONDA,BORGAON,14.3
PONDA,BUTIBORI,11.1
PONDA,CHANDRAPUR,11.8
PONDA,CHHINDWARA,12.2
PONDA,GANDHIBAGH-NGP,10.7
PONDA,JABALPUR,12.6
PONDA,KHAMGAON,12.2
PONDA,MALKAPUR,17.35
PONDA,NAGPUR (WADI),10.6
PONDA,NAGPUR CITY,10.7
PONDA,NAGPUR CIY FR,10.6
PONDA,NAGPUR KAPSI,10.9
PONDA,NAGPUR WADDHAMNA,9.9
PONDA,RAIPUR,11.8
PONDA,ALIPUR BRANCH,12.3
PONDA,DELHI (RAMA ROAD),12.3
PONDA,DELHI EAST,12.5
PONDA,FARIDABAD,12.2
PONDA,KUNDLI BRANCH,12.3
PONDA,OKHLA-1,12.5
PONDA,ROHTAK,13.4
PONDA,SONEPAT,13.2
PONDA,TIKRI BORDER,12.3
PONDA,AJMER,13
PONDA,ALWAR,13.4
PONDA,BAGRU-JAIPUR,13.7
PONDA,BAIS GODAM,13.9
PONDA,BHIWADI - RAJASTHAN,11.9
PONDA,BIKANER,15.2
PONDA,DELHI HIGHWAY (JAIPUR) DLY,13.1
PONDA,DHARUHERA,11.5
PONDA,GGNDLY,11.5
PONDA,GURGAON BKG & DLY,11.9
PONDA,JAIPUR,13.1
PONDA,JAMALPUR-PATOUDI,11.7
PONDA,KISHANGARH,14.1
PONDA,MANESAR,12.3
PONDA,NEEMRANA,12.5
PONDA,SITAPURA - JAIPUR,14.3
PONDA,TRANSPORT NAGAR JAIPUR,14.2
PONDA,AMBALA CITY,14.4
PONDA,AMRITSAR,15.4
PONDA,BADDI (HIMACHAL PRADESH),14.2
PONDA,HISAR,15.4
PONDA,JAGADHRI,14.9
PONDA,JALANDHAR,15
PONDA,JAMMU,16.6
PONDA,KALA-AMB,14.9
PONDA,KARNAL,14.5
PONDA,LUDHIANA,14.5
PONDA,NALAGARH,14.6
PONDA,PANCHKULA BRANCH,13.4
PONDA,PANIPAT,14.9
PONDA,PARWANOO,14.8
PONDA,PATIALA,14.8
PONDA,SOLAN,15.7
PONDA,SRINAGAR,18.2
PONDA,ALLAHABAD,16.9
PONDA,AYODHYA,16.9
PONDA,BARABANKI,16.3
PONDA,GHAZIPUR FR,16.9
PONDA,GORAKHPUR,16.9
PONDA,JAUNPUR,17.15
PONDA,KANNAUJ FR,14.9
PONDA,KANPUR,13.7
