Bkg Branch,Delivery Branch,Card Rate
NAGPUR CITY,DINDIGUL,12
NAGPUR CITY,MADURAI,10.75
NAGPUR CITY,NAGERCOIL,12
NAGPUR CITY,RAJAPALAYAM,11
NAGPUR CITY,SIVAKASI,11
NAGPUR CITY,TIRUNELVELI,11.7
NAGPUR CITY,TUTICORIN,12
NAGPUR CITY,ALAMPUR,7.75
NAGPUR CITY,BALASORE,10.45
NAGPUR CITY,BERHAMPUR,10.8
NAGPUR CITY,BHUBANESWAR,9.7
NAGPUR CITY,BISHNUPUR-KOLKATTA,8.15
NAGPUR CITY,BURDWAN,7.85
NAGPUR CITY,CUTTACK,7.6
NAGPUR CITY,DANKUNI,7
NAGPUR CITY,DEOGHAR,17.7
NAGPUR CITY,DURGAPUR,8.5
NAGPUR CITY,GUWAHATI,17.45
NAGPUR CITY,HALDIA,10.35
NAGPUR CITY,HOWRAH,7.95
NAGPUR CITY,JAIGAON - BHUTAN,25.4
NAGPUR CITY,JAMSHEDPUR,10.5
NAGPUR CITY,KALYANI,8.55
NAGPUR CITY,KHARAGPUR,7.6
NAGPUR CITY,KOLKATA TR,6.85
NAGPUR CITY,KOLKATA(B T ROAD),8.75
NAGPUR CITY,KOLKATA-CENTRAL,9.05
NAGPUR CITY,KOLKATA-SOUTH,9.3
NAGPUR CITY,MALDA,10.35
NAGPUR CITY,PATNA,14.9
NAGPUR CITY,RANCHI,12.55
NAGPUR CITY,RANCHI DELIVERY,12.55
NAGPUR CITY,RAXAUL,17.2
NAGPUR CITY,SAMBALPUR,12.55
NAGPUR CITY,SANTIPUR,8.41
NAGPUR CITY,SILIGURI,17.2
NAGPUR CITY,CHIKMAGALUR,10.75
NAGPUR CITY,DODDABALLAPUR - BNG,9.85
NAGPUR CITY,HASSAN,11.35
NAGPUR CITY,HINDUPUR,10.75
NAGPUR CITY,HOSKOTE,9.2
NAGPUR CITY,K R PURAM,8.85
NAGPUR CITY,KOLAR,9.9
NAGPUR CITY,NELAMANGALA (BKG & DLY),7.4
NAGPUR CITY,NELAMANGALA CENTRAL CELL,7.4
NAGPUR CITY,PEENYA,8.6
NAGPUR CITY,RAJAJINAGAR,8.85
NAGPUR CITY,TUMKUR,9.55
NAGPUR CITY,TUMKUR INDUSTRIAL AREA,9.55
NAGPUR CITY,BIDADI,10.45
NAGPUR CITY,BOMMASANDRA,8.6
NAGPUR CITY,HAROHALLI - BANGALORE,10.45
NAGPUR CITY,HOSUR,9.2
NAGPUR CITY,HOSUR INDUSTRIAL AREA,8.6
NAGPUR CITY,JIGANI,8.85
NAGPUR CITY,KANAKAPURA ROAD - BNG,8.85
NAGPUR CITY,LALBAGH ROAD,8.85
NAGPUR CITY,BAIKAMPADY - MNG,14.1
NAGPUR CITY,KARKALA,10.8
NAGPUR CITY,KUNDAPUR,10.8
NAGPUR CITY,KUSHALNAGAR – KODAGU,11
NAGPUR CITY,MANDYA,9.85
NAGPUR CITY,MANGALORE,12.25
NAGPUR CITY,MYSORE,9.85
NAGPUR CITY,MYSORE - INDUSTRIAL AREA,10.55
NAGPUR CITY,PUTTUR,8.25
NAGPUR CITY,RAMANAGARA,8.85
NAGPUR CITY,UDUPI,13.45
NAGPUR CITY,BAGALAKOTE - NORTH KAR,12.9
NAGPUR CITY,BELGAUM,11.35
NAGPUR CITY,BELGAUM INDL ESTATE,11.35
NAGPUR CITY,BELLARY,12.25
NAGPUR CITY,BHATKAL,12.15
NAGPUR CITY,BIDAR,13.45
NAGPUR CITY,BIJAPUR,12.9
NAGPUR CITY,CHITRADURGA,12.6
NAGPUR CITY,DAVANAGERE,12.25
NAGPUR CITY,GADAG,11
NAGPUR CITY,GANGAVATI,11.7
NAGPUR CITY,GOKAK,11.85
NAGPUR CITY,GULBARGA,12.6
NAGPUR CITY,HOSPET,12.25
NAGPUR CITY,HUBLI – TARIHAL,10.75
NAGPUR CITY,HUBLI CITY,9.55
NAGPUR CITY,HUBLI INDL AREA,11
NAGPUR CITY,KARWAR,13.45
NAGPUR CITY,KOPPAL,12.9
NAGPUR CITY,KUMTA,12.2
NAGPUR CITY,MACHHE INDUSTRIAL,12.2
NAGPUR CITY,RABAKAVI - BANATTI,12.9
NAGPUR CITY,RAICHUR,12.6
NAGPUR CITY,RANEBENNUR,11.35
NAGPUR CITY,SHIMOGA,12.9
NAGPUR CITY,SINDHNOOR,12.9
NAGPUR CITY,SIRSI,12.9
NAGPUR CITY,AMBERNATH,7.5
NAGPUR CITY,DAPODA,7.5
NAGPUR CITY,DOMBIVLI,7.5
NAGPUR CITY,MURBAD,7.5
NAGPUR CITY,THANA,7.8
NAGPUR CITY,VASIND,9.3
NAGPUR CITY,WADA,7.5
NAGPUR CITY,ANDHERI,7.5
NAGPUR CITY,BHANDUP,7.05
NAGPUR CITY,BOISAR,7.05
NAGPUR CITY,DAHANU,7.8
NAGPUR CITY,GENESIS,6.85
NAGPUR CITY,GOREGOAN,6.45
NAGPUR CITY,MIRA ROAD,7.5
NAGPUR CITY,MUMBAI,7.05
NAGPUR CITY,PALGHAR,7.05
NAGPUR CITY,VASAI EAST,7.5
NAGPUR CITY,VASAI HIGHWAY,7.5
NAGPUR CITY,WADALA - MUMBAI,7.05
NAGPUR CITY,DRONAGIRI,8.1
NAGPUR CITY,KALAMBOLI,7.05
NAGPUR CITY,KHOPOLI,8.35
NAGPUR CITY,MAHAPE,7.05
NAGPUR CITY,PATALGANGA,8.1
NAGPUR CITY,TALOJA,7.05
NAGPUR CITY,BHOPAL,7.65
NAGPUR CITY,DEWAS (TOWN),6.7
NAGPUR CITY,DEWAS NAKA,5.45
NAGPUR CITY,INDORE CITY,5.75
NAGPUR CITY,LASUDIA,5.45
NAGPUR CITY,MANDIDEEP,6.7
NAGPUR CITY,PITHAMPUR,6.35
NAGPUR CITY,UJJAIN,6.95
NAGPUR CITY,AKOLA,1.75
NAGPUR CITY,AMRAVATI,3.5
NAGPUR CITY,BHANDARA,3.5
NAGPUR CITY,BHILAI,4.1
NAGPUR CITY,BILASPUR,5.85
NAGPUR CITY,BUTIBORI,3.25
NAGPUR CITY,CHANDRAPUR,3.85
NAGPUR CITY,CHHINDWARA,3.5
NAGPUR CITY,GANDHIBAGH-NGP,0.55
NAGPUR CITY,JABALPUR,4.45
NAGPUR CITY,KHAMGAON,4.1
NAGPUR CITY,MALKAPUR,5.4
NAGPUR CITY,NAGPUR (WADI),2.05
NAGPUR CITY,NAGPUR CITY,3.25
NAGPUR CITY,NAGPUR CIY FR,3.25
NAGPUR CITY,NAGPUR WADDHAMNA,0.95
NAGPUR CITY,RAIPUR,4.1
NAGPUR CITY,ALIPUR BRANCH,10.2
NAGPUR CITY,DELHI (RAMA ROAD),10.45
NAGPUR CITY,DELHI EAST,10.45
NAGPUR CITY,FARIDABAD,10.2
NAGPUR CITY,FARIDABAD FR,10.2
NAGPUR CITY,KUNDLI BRANCH,10.45
NAGPUR CITY,OKHLA-1,10.45
NAGPUR CITY,ROHTAK,10.2
NAGPUR CITY,SONEPAT,10.2
NAGPUR CITY,TIKRI BORDER,10.45
NAGPUR CITY,AJMER,8.6
NAGPUR CITY,ALWAR,8.75
NAGPUR CITY,BAGRU-JAIPUR,11.4
NAGPUR CITY,BAIS GODAM,10.8
NAGPUR CITY,BHIWADI - RAJASTHAN,9.85
NAGPUR CITY,BIKANER,12.25
NAGPUR CITY,DELHI HIGHWAY (JAIPUR) DLY,10.2
NAGPUR CITY,DHARUHERA,9.85
NAGPUR CITY,DHARUHERA FR,9.85
NAGPUR CITY,GGNDLY,9.8
NAGPUR CITY,GURGAON BKG & DLY,9.85
NAGPUR CITY,JAIPUR,10.2
NAGPUR CITY,MANESAR,10.45
NAGPUR CITY,NEEMRANA,10.75
NAGPUR CITY,SITAPURA - JAIPUR,10.2
NAGPUR CITY,TRANSPORT NAGAR JAIPUR,6.35
NAGPUR CITY,AMBALA CITY,11.7
NAGPUR CITY,AMRITSAR,15
NAGPUR CITY,BADDI (HIMACHAL PRADESH),11.35
NAGPUR CITY,HISAR,12
NAGPUR CITY,JAGADHRI,12.25
NAGPUR CITY,JALANDHAR FR,12.25
NAGPUR CITY,JAMMU,15.9
NAGPUR CITY,KALA-AMB,12.9
NAGPUR CITY,KARNAL,10.2
NAGPUR CITY,LUDHIANA,11.7
NAGPUR CITY,NALAGARH,12.6
NAGPUR CITY,PANCHKULA BRANCH,11
NAGPUR CITY,PANIPAT,10.2
NAGPUR CITY,PARWANOO,13.2
NAGPUR CITY,PATIALA,13.45
NAGPUR CITY,SOLAN,13.45
NAGPUR CITY,SRINAGAR,21.25
NAGPUR CITY,ALLAHABAD,12.25
NAGPUR CITY,BARABANKI,10.45
NAGPUR CITY,GHAZIPUR FR,10.45
NAGPUR CITY,GORAKHPUR,12.55
NAGPUR CITY,KANNAUJ FR,10.45
NAGPUR CITY,KANPUR,10.45
NAGPUR CITY,LUCKNOW,10.45
NAGPUR CITY,SHAHJHANPUR FR,12.6
NAGPUR CITY,VARANASI,16.2
NAGPUR CITY,AGRA,11
NAGPUR CITY,ALIGARH FR,12
NAGPUR CITY,FIROZABAD FR,12
NAGPUR CITY,GAJRAULA,11.25
NAGPUR CITY,GHAZIABAD,10.2
NAGPUR CITY,GREATER NOIDA,10.45
NAGPUR CITY,GWALIOR,8.05
NAGPUR CITY,MATHURA,10.55
NAGPUR CITY,MEERUT,10.75
NAGPUR CITY,NOIDA,10.45
NAGPUR CITY,BAREILLY,12.6
NAGPUR CITY,DEHRADUN,11.35
NAGPUR CITY,HARIDWAR,10.75
NAGPUR CITY,KASHIPUR,12
NAGPUR CITY,MORADABAD,12.9
NAGPUR CITY,ROORKEE,10.75
NAGPUR CITY,RUDRAPUR,11
NAGPUR CITY,SAHARANPUR,13.2
NAGPUR CITY,SELAQUI,11.35
NAGPUR CITY,SITARGANJ,11.35
NAGPUR CITY,ICHALKARANJI,5.6
NAGPUR CITY,KAGAL,9.2
NAGPUR CITY,KARAD,8.9
NAGPUR CITY,KOLHAPUR,8.65
NAGPUR CITY,LOTE,8.1
NAGPUR CITY,MADGAON,11.65
NAGPUR CITY,MAHAD MIDC,7.5
NAGPUR CITY,MAPUCA,10.2
NAGPUR CITY,PONDA,10.2
NAGPUR CITY,RATNAGIRI,9.55
NAGPUR CITY,ROHA,8.1
NAGPUR CITY,SANGLI,8.9
NAGPUR CITY,SATARA,8.9
NAGPUR CITY,SHINOLI,8.35
NAGPUR CITY,SOLAPUR,8.1
NAGPUR CITY,TEMBHURNI,5
NAGPUR CITY,VERNA-GOA,9.9
NAGPUR CITY,AHEMADNAGAR,6.2
NAGPUR CITY,AURANGABAD (WALUJ) MIDC,5.3
NAGPUR CITY,AURANGABAD CITY- CHIKALTHANA,6.2
NAGPUR CITY,DHULE,7.5
NAGPUR CITY,GONDHE,6.45
NAGPUR CITY,JALGAON,7.8
NAGPUR CITY,JALNA,7.8
NAGPUR CITY,LATUR,9.9
NAGPUR CITY,MALEGAON,7.8
NAGPUR CITY,NANDED,10.4
NAGPUR CITY,NASIK,5
NAGPUR CITY,SINNER,5.6
NAGPUR CITY,ALANDI,6.2
NAGPUR CITY,CHAKAN CENTRAL CELL,6.45
NAGPUR CITY,HINJEWADI,7.5
NAGPUR CITY,LONAVALA,7.05
NAGPUR CITY,NIGDI,6.45
NAGPUR CITY,PIRANGUT,6.45
NAGPUR CITY,RANJANGAON,5.6
NAGPUR CITY,TALEGAON (BKG & DLY),6.2
NAGPUR CITY,BARAMATI,9.9
NAGPUR CITY,KHED SHIVAPUR,7.5
NAGPUR CITY,KURKUMBH,9.55
NAGPUR CITY,PHURSUNGHI,6.8
NAGPUR CITY,PHURSUNGI DELIVERY,7.55
NAGPUR CITY,PUNE CITY,6.45
NAGPUR CITY,SHIRVAL,7.05
NAGPUR CITY,SINHAGAD ROAD,6.45
NAGPUR CITY,WAGHOLI,6.45
NAGPUR CITY,BHUJ,8.85
NAGPUR CITY,GANDHIDHAM,7.4
NAGPUR CITY,GANDHIDHAM CITY,8.6
NAGPUR CITY,MANDVI,8.6
NAGPUR CITY,MUNDRA,8.3
NAGPUR CITY,ATIKA (RAJKOT),6.05
NAGPUR CITY,BHAKTINAGAR,8.6
NAGPUR CITY,BHAVNAGAR,8.85
NAGPUR CITY,DARED,8.05
NAGPUR CITY,GONDAL,8.85
NAGPUR CITY,JAMNAGAR,8.05
NAGPUR CITY,JAMNAGAR - SHANKARTEKRI,8.85
NAGPUR CITY,JETPUR,8.3
NAGPUR CITY,JUNAGADH-SABALPUR,8.85
NAGPUR CITY,MAHUVA,8.85
NAGPUR CITY,METODA,8.05
NAGPUR CITY,MORBI,8.6
NAGPUR CITY,NAVAGAM (BHAVNAGAR),7.4
NAGPUR CITY,PIPAVAV,8.6
NAGPUR CITY,PORBANDAR,8.6
NAGPUR CITY,RUDANAGAR BRANCH,7.4
NAGPUR CITY,SHAPAR,8.6
NAGPUR CITY,SIHOR,8.05
NAGPUR CITY,THANGADH,8.05
NAGPUR CITY,TRAJPAR (MORBI),8.85
NAGPUR CITY,VAVDI-RAJKOT,7.65
NAGPUR CITY,VERAVAL,9.2
NAGPUR CITY,ANKLESHWAR,7.4
NAGPUR CITY,BHARUCH,8.3
NAGPUR CITY,DAHEJ,8.85
NAGPUR CITY,JHAGADIA,8.35
NAGPUR CITY,KIM,7.65
NAGPUR CITY,PANOLI,7.4
NAGPUR CITY,BILIMORA,6.35
NAGPUR CITY,HAZIRA,7.65
NAGPUR CITY,KADODARA BRANCH,7.65
NAGPUR CITY,NAVSARI,8.05
NAGPUR CITY,PALSANA,7.65
NAGPUR CITY,SACHIN,8.05
NAGPUR CITY,SAROLI,6.35
NAGPUR CITY,SURAT CITY,8.05
NAGPUR CITY,UNN,8.05
NAGPUR CITY,DADRA NAGAR HAVELI,6.05
NAGPUR CITY,DAMAN DELIVERY UT,5.75
NAGPUR CITY,PARDI,6.35
NAGPUR CITY,SARIGAM,5.75
NAGPUR CITY,SILVASSA,6.05
NAGPUR CITY,UMARGAON,5.75
NAGPUR CITY,VALSAD,6.05
NAGPUR CITY,VAPI DELIVERY,5.15
NAGPUR CIY FR,ASLALI BRANCH,6.7
NAGPUR CIY FR,GOBLEJ BKG & DLY,6.7
NAGPUR CIY FR,KATHWADA,6.7
NAGPUR CIY FR,KUBADTHAL FR,7.15
NAGPUR CIY FR,NADIAD,6.7
NAGPUR CIY FR,NARODA,6.7
NAGPUR CIY FR,NAROL,6.35
NAGPUR CIY FR,ODHAV,6.35
NAGPUR CIY FR,RAKHIAL,6.7
NAGPUR CIY FR,SARANGPUR,6.35
NAGPUR CIY FR,VATVA,6.7
NAGPUR CIY FR,CHANGODAR,6.7
NAGPUR CIY FR,CHHATRAL (N.G.),6.7
NAGPUR CIY FR,DHOLKA,6.35
NAGPUR CIY FR,GANDHINAGAR,6.35
NAGPUR CIY FR,HIMATNAGAR,6.7
NAGPUR CIY FR,KALOL (N.G.),6.95
NAGPUR CIY FR,MEHSANA (N.G.),6.7
NAGPUR CIY FR,PALANPUR,7.4
NAGPUR CIY FR,SANAND,6.7
NAGPUR CIY FR,SANTEJ,6.7
NAGPUR CIY FR,SARKHEJ,6.35
NAGPUR CIY FR,SIDHPUR,7.65
NAGPUR CIY FR,SURENDRANAGAR,6.95
NAGPUR CIY FR,ABU ROAD,8.05
NAGPUR CIY FR,BHILWARA FR,9.6
NAGPUR CIY FR,CHITTORGARH  FR,10.7
NAGPUR CIY FR,JODHPUR,8.85
NAGPUR CIY FR,KOTA (RAJASTAN) FR,10.75
NAGPUR CIY FR,PALI,11.35
NAGPUR CIY FR,UDAIPUR,8.05
NAGPUR CIY FR,CHITTOOR,12.9
NAGPUR CIY FR,CUDDAPAH,12
NAGPUR CIY FR,ELURU,10.75
NAGPUR CIY FR,GAJUWAKA,10.75
NAGPUR CIY FR,GUDIVADA,10.65
NAGPUR CIY FR,GUNTUR,9.85
NAGPUR CIY FR,KAKINADA,10.75
NAGPUR CIY FR,NELLORE,11
NAGPUR CIY FR,ONGOLE,10.75
NAGPUR CIY FR,PARAWADA,11.8
NAGPUR CIY FR,RAJAHMUNDRY CITY,9.2
NAGPUR CIY FR,SRIKAKULAM,12.9
NAGPUR CIY FR,TIRUPATHI,10.2
NAGPUR CIY FR,VIJAYAWADA,8.3
NAGPUR CIY FR,VIZIANAGARAM,11.7
NAGPUR CIY FR,ADILABAD,5.95
NAGPUR CIY FR,ANANTAPURAM,13.45
NAGPUR CIY FR,AUTONAGAR-HYD,7.4
NAGPUR CIY FR,BAHADURPALLY BOOKING,5.45
NAGPUR CIY FR,BAHADURPALLY DELIVERY,5.35
NAGPUR CIY FR,BALANAGAR,6.7
NAGPUR CIY FR,BOLLARAM,6.95
NAGPUR CIY FR,CHERLAPALLY,10.2
NAGPUR CIY FR,DIWANDEVDI,6.35
NAGPUR CIY FR,HUBSIGUDA,6.35
NAGPUR CIY FR,HYDERABAD CENTRAL CELL,5.75
NAGPUR CIY FR,JEEDIMETLA,6.05
NAGPUR CIY FR,KARIMNAGAR,8.85
NAGPUR CIY FR,KHAMMAM,9.55
NAGPUR CIY FR,KOTHUR,7.3
NAGPUR CIY FR,KURNOOL,10.2
NAGPUR CIY FR,NIZAMABAD,8.6
NAGPUR CIY FR,PATANCHERU,6.7
NAGPUR CIY FR,SECUNDERABAD,6.35
NAGPUR CIY FR,WARANGAL,9.55
NAGPUR CIY FR,BARODA - KARELIBAUG,6.7
NAGPUR CIY FR,DASHRATH,6.35
NAGPUR CIY FR,GODHRA PANCHMAHAL,6.7
NAGPUR CIY FR,GOLDEN BRANCH,6.35
NAGPUR CIY FR,HALOL (GIDC),6.95
NAGPUR CIY FR,JAROD,6.35
NAGPUR CIY FR,MAKARPURA,6.95
NAGPUR CIY FR,MANJUSAR,6.7
NAGPUR CIY FR,NANDESARI,6.7
NAGPUR CIY FR,PADRA (DHABASA),6.7
NAGPUR CIY FR,POR,6.7
NAGPUR CIY FR,V V NAGAR,6.7
NAGPUR CIY FR,WAGHODIA,6.7
NAGPUR CIY FR,AMBATTUR-CHENNAI,10.2
NAGPUR CIY FR,BROADWAY - CHENNAI,9.85
NAGPUR CIY FR,GUINDY-CHENNAI,9.85
NAGPUR CIY FR,GUMMIDIPOONDI - CHENNAI,12
NAGPUR CIY FR,PALLAVARAM - CHENNAI,9
NAGPUR CIY FR,PARIVAKKAM-CHENNAI,10.2
NAGPUR CIY FR,REDHILLS - CHENNAI,7.65
NAGPUR CIY FR,SRICITY - TADA,12.65
NAGPUR CIY FR,THIRUVALLUR - CHE,10.85
NAGPUR CIY FR,AMBUR,12.05
NAGPUR CIY FR,CUDDALORE,10.2
NAGPUR CIY FR,KELAMBAKKAM,11.5
NAGPUR CIY FR,MARAIMALAI NAGAR - CHE,11.7
NAGPUR CIY FR,ORAGADAM-CHE,10.45
NAGPUR CIY FR,PANRUTI,10.9
NAGPUR CIY FR,PERUNGUDI,12.25
NAGPUR CIY FR,PONDICHERRY,9.85
NAGPUR CIY FR,RANIPET,10.2
NAGPUR CIY FR,SRIPERUMBUDUR,10.2
NAGPUR CIY FR,THIRUBHUVANAI,11.55
NAGPUR CIY FR,THIRUVNNAMALAI,11
NAGPUR CIY FR,BARGUR,11.05
NAGPUR CIY FR,COIMBATORE BRANCH,10.45
NAGPUR CIY FR,DHARMAPURI,11.2
NAGPUR CIY FR,ERODE,10.2
NAGPUR CIY FR,KANJIKODE,10.75
NAGPUR CIY FR,KARAIKAL,13.9
NAGPUR CIY FR,KARUR,13.2
NAGPUR CIY FR,KOMARAPALAYAM,10.2
NAGPUR CIY FR,KOVILPATTI,11.65
NAGPUR CIY FR,KUMBAKONAM,12.7
NAGPUR CIY FR,METTUR DAM,11
NAGPUR CIY FR,NEELAMBUR,10.45
NAGPUR CIY FR,PERUNDURAI SIPCOT,10.45
NAGPUR CIY FR,POLLACHI,11.75
NAGPUR CIY FR,PUDUKKOTTAI,12.6
NAGPUR CIY FR,SALEM,9.85
NAGPUR CIY FR,THANJAVUR,13.65
NAGPUR CIY FR,TIRUCHENGODE,10.2
NAGPUR CIY FR,TIRUPUR,10.45
NAGPUR CIY FR,TRICHY,10.75
NAGPUR CIY FR,ALLEPPEY,14.7
NAGPUR CIY FR,CALICUT,16.2
NAGPUR CIY FR,KALAMASSERY,11.7
NAGPUR CIY FR,KANNUR,4.05
NAGPUR CIY FR,KOTTAYAM,12.6
NAGPUR CIY FR,MANJERI,12.5
NAGPUR CIY FR,PERUMBAVOOR,12.5
NAGPUR CIY FR,SHORANUR,11.75
NAGPUR CIY FR,TRICHUR,10.45
NAGPUR CIY FR,TRIVANDRUM,12.6
NAGPUR CIY FR,DINDIGUL,12
NAGPUR CIY FR,MADURAI,10.75
NAGPUR CIY FR,NAGERCOIL,12
NAGPUR CIY FR,RAJAPALAYAM,11
NAGPUR CIY FR,SIVAKASI,11
